t,rpm_true,torque_true,cht_c1_true,cht_c2_true,cht_c3_true,cht_c4_true,egt_c1_true,egt_c2_true,egt_c3_true,egt_c4_true,oil_pressure_true,oil_temperature_true,fuel_flow_true,rail_pressure_true,injection_timing_true,boost_pressure_true,map_true,intake_temperature_true,air_mass_flow_true,coolant_temperature_true,vibration_rms_x_true,vibration_order_1x_true,vibration_rms_x_bearing_proxy_true,vibration_order_1x_bearing_proxy_true,battery_voltage_true,battery_current_true,alternator_power_true,injector_health_c1,injector_health_c2,injector_health_c3,injector_health_c4,cooling_health,oil_pump_health,bearing_health,turbo_efficiency_deg,combustion_stability,injection_timing_deg,fuel_delivery_health,alternator_health,misfire_rate_c1,misfire_rate_c2,misfire_rate_c3,misfire_rate_c4,sensor_fault_active_cht_c3,imep_cov_c1,vibration_order_2x_true,sensor_fault_active_vibration_rms_x_bearing_proxy
10,902.262298994129,22.9088962478904,15.2291992917367,15.2291992917367,15.2291992917367,15.2291992917367,618.614629748838,618.614629748838,618.614629748838,618.614629748838,0.953074133177953,15.4274648562024,2.3855045546935,321.031966558032,0.210319665580317,0.0131370910099217,102.638709100992,45.9746422880916,0.0150958865459611,16.6125264698734,1159.78464943844,0.0093619399095133,0.05,0.0,27.1580126881663,-1.28567362883256,0.465083659275324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
11,902.285998875273,22.9093386456718,15.2547432708039,15.2547432708039,15.2547432708039,15.2547432708039,618.603633857109,618.603633857109,618.603633857109,618.603633857109,0.953086433416266,15.47265647551,2.38552212555162,321.032925171091,0.210329251710906,0.0131384918210216,102.638849182102,45.9746868361633,0.0150963015682611,16.7683599713705,1159.78464943844,0.0093619399095133,0.05,0.0,27.1579399609959,-1.28522724261213,0.465095875708903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
12,902.29306857099,22.9094706133251,15.2805925192352,15.2805925192352,15.2805925192352,15.2805925192352,618.600353897303,618.600353897303,618.600353897303,618.600353897303,0.953090102588344,15.5182144934094,2.38552736703003,321.033211130354,0.210332111303542,0.0131389096842241,102.638890968422,45.9747001248844,0.0150964253699715,16.9230855396912,1159.78464943844,0.0093619399095133,0.05,0.0,27.1578672486063,-1.28509649887318,0.465099519881953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
13,902.295177431831,22.9095099787275,15.3067436579999,15.3067436579999,15.3067436579999,15.3067436579999,618.599375510008,618.599375510008,618.599375510008,618.599375510008,0.953091197087121,15.5641339825929,2.38552893054799,321.033296431181,0.210332964311814,0.0131390343310802,102.638903433108,45.974704088854,0.0150964622995238,17.0767130892457,1159.78464943844,0.0093619399095133,0.05,0.0,27.1577945406258,-1.28505991251127,0.465100606923624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
14,902.295806493078,22.9095217212041,15.3331933859011,15.3331933859011,15.3331933859011,15.3331933859011,618.599083663605,618.599083663605,618.599083663605,618.599083663605,0.953091523569908,15.6104100914366,2.38552939693714,321.033321875968,0.210333218759678,0.0131390715125315,102.638907151253,45.9747052712836,0.0150964733154016,17.2292524881193,1159.78464943844,0.0093619399095133,0.05,0.0,27.1577218339605,-1.28505141305188,0.465100931181999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
15,902.295994138204,22.9095252239131,15.3599384465326,15.3599384465326,15.3599384465326,15.3599384465326,618.598996607694,618.598996607694,618.598996607694,618.598996607694,0.953091620957728,15.657038025035,2.38552953605823,321.033329465995,0.21033329465995,0.0131390826035313,102.638908260353,45.9747056239951,0.0150964766013707,17.3807135251914,1159.78464943844,0.0093619399095133,0.05,0.0,27.1576491276875,-1.28505129179718,0.465101027906291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
16,902.296050111573,22.9095262687494,15.3869756182189,15.3869756182189,15.3869756182189,15.3869756182189,618.598970639467,618.598970639467,618.598970639467,618.598970639467,0.953091650007906,15.7040130392133,2.38552957755718,321.033331730053,0.210333317300529,0.0131390859119072,102.638908591191,45.9747057292067,0.0150964775815548,17.5311059009512,1159.78464943844,0.0093619399095133,0.05,0.0,27.1575764215316,-1.28505366972983,0.465101056758543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
17,902.296066812091,22.9095265804924,15.4143017108122,15.4143017108122,15.4143017108122,15.4143017108122,618.598962891446,618.598962891446,618.598962891446,618.598962891446,0.953091658675476,15.7513304384146,2.38552958993904,321.03333240557,0.210333324055696,0.0131390868990122,102.638908689901,45.9747057605982,0.0150964778740079,17.6804392253767,1159.78464943844,0.0093619399095133,0.05,0.0,27.1575037154106,-1.28505679309321,0.465101065367057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
18,902.296071791127,22.9095266734344,15.4419135645367,15.4419135645367,15.4419135645367,15.4419135645367,618.598960581478,618.598960581478,618.598960581478,618.598960581478,0.953091661259595,15.7989855747457,2.38552959363052,321.033332606966,0.210333326069658,0.0131390871933043,102.63890871933,45.9747057699572,0.0150964779611988,17.8287230179137,1159.78464943844,0.0093619399095133,0.05,0.0,27.1574310092999,-1.28506013895344,0.465101067933571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
19,902.296073275366,22.9095267011402,15.4698080494459,15.4698080494459,15.4698080494459,15.4698080494459,618.598959892882,618.598959892882,618.598959892882,618.598959892882,0.953091662029915,15.8469738473713,2.38552959473094,321.033332667002,0.210333326670016,0.0131390872810321,102.638908728103,45.9747057727471,0.0150964779871902,17.9759667080766,1159.78464943844,0.0093619399095133,0.05,0.0,27.1573583031924,-1.28506355116489,0.465101068698642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
20,902.296073717815,22.9095267093992,15.497982065065,15.497982065065,15.497982065065,15.497982065065,618.598959687612,618.598959687612,618.598959687612,618.598959687612,0.953091662259546,15.8952907020163,2.38552959505898,321.033332684898,0.210333326848982,0.0131390873071838,102.638908730718,45.9747057735788,0.0150964779949382,18.1221796362282,1159.78464943844,0.0093619399095133,0.05,0.0,27.1572855970858,-1.28506698316845,0.465101068926709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
21,902.296073849707,22.9095267118612,15.5264325400895,15.5264325400895,15.5264325400895,15.5264325400895,618.598959626423,618.598959626423,618.598959626423,618.598959626423,0.953091662327998,15.9439316305018,2.38552959515676,321.033332690233,0.21033332690233,0.0131390873149793,102.638908731498,45.9747057738267,0.0150964779972479,18.2673710544073,1159.78464943844,0.0093619399095133,0.05,0.0,27.1572128909795,-1.28507042108498,0.465101068994694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
22,902.296073889024,22.9095267125951,15.5551564321028,15.5551564321028,15.5551564321028,15.5551564321028,618.598959608182,618.598959608182,618.598959608182,618.598959608182,0.953091662348403,15.9928921702962,2.38552959518591,321.033332691823,0.210333326918233,0.0131390873173032,102.63890873173,45.9747057739006,0.0150964779979364,18.4115501271648,1159.78464943844,0.0093619399095133,0.05,0.0,27.1571401848733,-1.28507386077708,0.465101069014961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
23,902.296073900744,22.9095267128139,15.5841507273016,15.5841507273016,15.5841507273016,15.5841507273016,618.598959602745,618.598959602745,618.598959602745,618.598959602745,0.953091662354486,16.0421679040715,2.3855295951946,321.033332692297,0.210333326922974,0.0131390873179959,102.6389087318,45.9747057739226,0.0150964779981416,18.5547259323967,1159.78464943844,0.0093619399095133,0.05,0.0,27.1570674787671,-1.28507730101138,0.465101069021002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
24,902.296073904237,22.9095267128791,15.613412440225,15.613412440225,15.613412440225,15.613412440225,618.598959601124,618.598959601124,618.598959601124,618.598959601124,0.953091662356299,16.0917544592662,2.38552959519719,321.033332692439,0.210333326924387,0.0131390873182025,102.63890873182,45.9747057739291,0.0150964779982028,18.6969074621708,1159.78464943844,0.0093619399095133,0.05,0.0,27.1569947726609,-1.28508074142026,0.465101069022803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
25,902.296073905279,22.9095267128985,15.6429386134869,15.6429386134869,15.6429386134869,15.6429386134869,618.598959600641,618.598959600641,618.598959600641,618.598959600641,0.95309166235684,16.1416475076515,2.38552959519797,321.033332692481,0.210333326924808,0.0131390873182639,102.638908731826,45.9747057739311,0.015096477998221,18.8381036235457,1159.78464943844,0.0093619399095133,0.05,0.0,27.1569220665547,-1.28508418189411,0.46510106902334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
26,902.296073905589,22.9095267129043,15.6727263175105,15.6727263175105,15.6727263175105,15.6727263175105,618.598959600497,618.598959600497,618.598959600497,618.598959600497,0.953091662357001,16.1918427649024,2.3855295951982,321.033332692493,0.210333326924934,0.0131390873182823,102.638908731828,45.9747057739317,0.0150964779982265,18.9783232393826,1159.78464943844,0.0093619399095133,0.05,0.0,27.1568493604485,-1.28508762240025,0.4651010690235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
27,902.296073905682,22.9095267129061,15.7027726502661,15.7027726502661,15.7027726502661,15.7027726502661,618.598959600454,618.598959600454,618.598959600454,618.598959600454,0.953091662357049,16.2423359901728,2.38552959519826,321.033332692497,0.210333326924971,0.0131390873182878,102.638908731829,45.9747057739319,0.0150964779982281,19.1175750491483,1159.78464943844,0.0093619399095133,0.05,0.0,27.1567766543422,-1.28509106292894,0.465101069023547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
28,902.29607390571,22.9095267129066,15.7330747370111,15.7330747370111,15.7330747370111,15.7330747370111,618.598959600441,618.598959600441,618.598959600441,618.598959600441,0.953091662357063,16.2931229856747,2.38552959519828,321.033332692498,0.210333326924983,0.0131390873182892,102.638908731829,45.9747057739319,0.0150964779982286,19.2558677097117,1159.78464943844,0.0093619399095133,0.05,0.0,27.156703948236,-1.2850945034773,0.465101069023562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
29,902.296073905718,22.9095267129067,15.7636297300322,15.7636297300322,15.7636297300322,15.7636297300322,618.598959600437,618.598959600437,618.598959600437,618.598959600437,0.953091662357068,16.3441995962609,2.38552959519829,321.033332692499,0.210333326924986,0.0131390873182898,102.638908731829,45.9747057739319,0.0150964779982287,19.3932097961322,1159.78464943844,0.0093619399095133,0.05,0.0,27.1566312421298,-1.28509794404444,0.465101069023566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
30,902.29607390572,22.9095267129068,15.7944348083905,15.7944348083905,15.7944348083905,15.7944348083905,618.598959600436,618.598959600436,618.598959600436,618.598959600436,0.953091662357069,16.3955617090128,2.38552959519829,321.033332692499,0.210333326924987,0.01313908731829,102.638908731829,45.9747057739319,0.0150964779982288,19.5296098024402,1159.78464943844,0.0093619399095133,0.05,0.0,27.1565585360236,-1.28510138463012,0.465101069023567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
31,902.296073905721,22.9095267129068,15.8254871776685,15.8254871776685,15.8254871776685,15.8254871776685,618.598959600436,618.598959600436,618.598959600436,618.598959600436,0.953091662357069,16.4472052528308,2.38552959519829,321.033332692499,0.210333326924987,0.01313908731829,102.638908731829,45.9747057739319,0.0150964779982288,19.6650761424111,1159.78464943844,0.0093619399095133,0.05,0.0,27.1564858299174,-1.28510482523425,0.465101069023568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
32,902.296073905721,22.9095267129068,15.8567840697204,15.8567840697204,15.8567840697204,15.8567840697204,618.598959600436,618.598959600436,618.598959600436,618.598959600436,0.953091662357069,16.49912619803,2.38552959519829,321.033332692499,0.210333326924987,0.01313908731829,102.638908731829,45.9747057739319,0.0150964779982288,19.7996171503305,1159.78464943844,0.0093619399095133,0.05,0.0,27.1564131238112,-1.28510826585682,0.465101069023568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
33,902.296073905721,22.9095267129068,15.8883227424236,15.8883227424236,15.8883227424236,15.8883227424236,618.598959600436,618.598959600436,618.598959600436,618.598959600436,0.953091662357069,16.5513205559388,2.38552959519829,321.033332692499,0.210333326924987,0.01313908731829,102.638908731829,45.9747057739319,0.0150964779982288,19.9332410817538,1159.78464943844,0.0093619399095133,0.05,0.0,27.156340417705,-1.28511170649781,0.465101069023568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
34,902.296073905721,22.9095267129068,15.9201004794338,15.9201004794338,15.9201004794338,15.9201004794338,618.598959600436,618.598959600436,618.598959600436,618.598959600436,0.953091662357069,16.6037843785017,2.38552959519829,321.033332692499,0.210333326924987,0.01313908731829,102.638908731829,45.9747057739319,0.0150964779982288,20.0659561142569,1159.78464943844,0.0093619399095133,0.05,0.0,27.1562677115988,-1.28511514715723,0.465101069023568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
35,902.296073905721,22.9095267129068,15.952114589941,15.952114589941,15.952114589941,15.952114589941,618.598959600436,618.598959600436,618.598959600436,618.598959600436,0.953091662357069,16.6565137578859,2.38552959519829,321.033332692499,0.210333326924987,0.01313908731829,102.638908731829,45.9747057739319,0.0150964779982288,20.1977703481807,1159.78464943844,0.0093619399095133,0.05,0.0,27.1561950054926,-1.28511858783507,0.465101069023568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
36,902.296073905721,22.9095267129068,15.9843624084296,15.9843624084296,15.9843624084296,15.9843624084296,618.598959600436,618.598959600436,618.598959600436,618.598959600436,0.953091662357069,16.7095048260916,2.38552959519829,321.033332692499,0.210333326924987,0.01313908731829,102.638908731829,45.9747057739319,0.0150964779982288,20.3286918073682,1159.78464943844,0.0093619399095133,0.05,0.0,27.1561222993864,-1.28512202853133,0.465101069023568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
37,902.296073905721,22.9095267129068,16.0168412944389,16.0168412944389,16.0168412944389,16.0168412944389,618.598959600436,618.598959600436,618.598959600436,618.598959600436,0.953091662357069,16.7627537545661,2.38552959519829,321.033332692499,0.210333326924987,0.01313908731829,102.638908731829,45.9747057739319,0.0150964779982288,20.4587284398949,1159.78464943844,0.0093619399095133,0.05,0.0,27.1560495932802,-1.28512546924602,0.465101069023568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
38,902.296073905721,22.9095267129068,16.0495486323273,16.0495486323273,16.0495486323273,16.0495486323273,618.598959600436,618.598959600436,618.598959600436,618.598959600436,0.953091662357069,16.8162567538219,2.38552959519829,321.033332692499,0.210333326924987,0.01313908731829,102.638908731829,45.9747057739319,0.0150964779982288,20.5878881187911,1159.78464943844,0.0093619399095133,0.05,0.0,27.155976887174,-1.28512890997913,0.465101069023568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
39,902.296073905721,22.9095267129068,16.0824818310383,16.0824818310383,16.0824818310383,16.0824818310383,618.598959600436,618.598959600436,618.598959600436,618.598959600436,0.953091662357069,16.8700100730577,2.38552959519829,321.033332692499,0.210333326924987,0.01313908731829,102.638908731829,45.9747057739319,0.0150964779982288,20.7161786427589,1159.78464943844,0.0093619399095133,0.05,0.0,27.1559041810678,-1.28513235073067,0.465101069023568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
40,902.296073905721,22.9095267129068,16.1156383238683,16.1156383238683,16.1156383238683,16.1156383238683,618.598959600436,618.598959600436,618.598959600436,618.598959600436,0.953091662357069,16.9240099997836,2.38552959519829,321.033332692499,0.210333326924987,0.01313908731829,102.638908731829,45.9747057739319,0.0150964779982288,20.8436077368812,1159.78464943844,0.0093619399095133,0.05,0.0,27.1558314749616,-1.28513579150063,0.465101069023568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
41,902.296073905721,22.9095267129068,16.1490155682372,16.1490155682372,16.1490155682372,16.1490155682372,618.598959600436,618.598959600436,618.598959600436,618.598959600436,0.953091662357069,16.9782528594502,2.38552959519829,321.033332692499,0.210333326924987,0.01313908731829,102.638908731829,45.9747057739319,0.0150964779982288,20.970183053324,1159.78464943844,0.0093619399095133,0.05,0.0,27.1557587688554,-1.28513923228901,0.465101069023568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
42,902.296073905721,22.9095267129068,16.1826110454609,16.1826110454609,16.1826110454609,16.1826110454609,618.598959600436,618.598959600436,618.598959600436,618.598959600436,0.953091662357069,17.0327350150801,2.38552959519829,321.033332692499,0.210333326924987,0.01313908731829,102.638908731829,45.9747057739319,0.0150964779982288,21.0959121720328,1159.78464943844,0.0093619399095133,0.05,0.0,27.1556860627492,-1.28514267309582,0.465101069023568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
43,902.296073905721,22.9095267129068,16.2164222605261,16.2164222605261,16.2164222605261,16.2164222605261,618.598959600436,618.598959600436,618.598959600436,618.598959600436,0.953091662357069,17.0874528669046,2.38552959519829,321.033332692499,0.210333326924987,0.01313908731829,102.638908731829,45.9747057739319,0.0150964779982288,21.2208026014211,1159.78464943844,0.0093619399095133,0.05,0.0,27.155613356643,-1.28514611392105,0.465101069023568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
44,902.296073905721,22.9095267129068,16.2504467418669,16.2504467418669,16.2504467418669,16.2504467418669,618.598959600436,618.598959600436,618.598959600436,618.598959600436,0.953091662357069,17.1424028520022,2.38552959519829,321.033332692499,0.210333326924987,0.01313908731829,102.638908731829,45.9747057739319,0.0150964779982288,21.3448617790538,1159.78464943844,0.0093619399095133,0.05,0.0,27.1555406505368,-1.28514955476471,0.465101069023568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0001061533251154,1418.71410889871,NONE
