t,rpm_true,torque_true,cht_c1_true,cht_c2_true,cht_c3_true,cht_c4_true,egt_c1_true,egt_c2_true,egt_c3_true,egt_c4_true,oil_pressure_true,oil_temperature_true,fuel_flow_true,rail_pressure_true,injection_timing_true,boost_pressure_true,map_true,intake_temperature_true,air_mass_flow_true,coolant_temperature_true,vibration_rms_x_true,vibration_order_1x_true,vibration_rms_x_bearing_proxy_true,vibration_order_1x_bearing_proxy_true,battery_voltage_true,battery_current_true,alternator_power_true,injector_health_c1,injector_health_c2,injector_health_c3,injector_health_c4,cooling_health,oil_pump_health,bearing_health,turbo_efficiency_deg,combustion_stability,injection_timing_deg,fuel_delivery_health,alternator_health,misfire_rate_c1,misfire_rate_c2,misfire_rate_c3,misfire_rate_c4,sensor_fault_active_cht_c3,imep_cov_c1,vibration_order_2x_true,sensor_fault_active_vibration_rms_x_bearing_proxy
10,1116.02509367534,33.1467184523424,16.365697031082,16.365697031082,16.365697031082,16.365697031082,464.615181928609,464.615181928609,464.615181928609,464.615181928609,1.0640170236175,17.4768914740123,2.69542229489491,337.940144342958,0.379401443429584,0.0337468662554826,103.700977515649,6.66135164538173,0.0215162436109906,14.2147846786754,2851.39709393716,0.266140006884908,0.05,0.0,27.1544152700622,2.77194946362711,0.575270666842957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
11,1139.81291520598,34.3252549232915,16.3857972836249,16.3857972836249,16.3857972836249,16.3857972836249,461.270451940241,461.270451940241,461.270451940241,461.270451940241,1.0763629029919,17.5074451933552,2.73603981459028,340.156113792612,0.401561137926124,0.0363612083328559,103.862980847878,6.68025253777898,0.0220077003429889,14.2101032007534,2851.39709393716,0.266140006884908,0.05,0.0,27.1545848572559,3.22348623551712,0.587532430518546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
12,1163.59361585277,35.5235389189201,16.4062230445181,16.4062230445181,16.4062230445181,16.4062230445181,458.262182737513,458.262182737513,458.262182737513,458.262182737513,1.08870508662759,17.5379200191238,2.77819204643184,342.455812511199,0.424558125111991,0.0390496709629748,104.032476045485,6.701184794987,0.0225018428460444,14.2056873345473,2851.39709393716,0.266140006884908,0.05,0.0,27.1547799859597,3.67487873910387,0.599790523635446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
13,1187.36732445302,36.7415606404958,16.4269885386138,16.4269885386138,16.4269885386138,16.4269885386138,455.572802651052,455.572802651052,455.572802651052,455.572802651052,1.10104364139112,17.5683152961587,2.82190681917118,344.840758751528,0.448407587515275,0.0418122255689221,104.20946020176,6.72414106898469,0.0229987608881698,14.2015496410356,2851.39709393716,0.266140006884908,0.05,0.0,27.1550006485883,4.12612815056124,0.612045012604649,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
14,1211.13423685367,37.9793136884122,16.4481082452995,16.4481082452995,16.4481082452995,16.4481082452995,453.185990641624,453.185990641624,453.185990641624,453.185990641624,1.11337866892706,17.5986303127639,2.86721203640603,347.312474849786,0.473124748497856,0.0446488496206394,104.393931014701,6.74911390191096,0.0234985454931288,14.1977028521463,2851.39709393716,0.266140006884908,0.05,0.0,27.1552468377334,4.57723691929282,0.624295998378183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
15,1234.89459767636,39.2367947279511,16.4695968989445,16.4695968989445,16.4695968989445,16.4695968989445,451.086562951531,451.086562951531,451.086562951531,451.086562951531,1.12571029619403,17.6288643010927,2.91413566874492,349.872486798069,0.498724867980688,0.0475595256451514,104.585886688032,6.77609570235416,0.024001288587118,14.1941598700566,2851.39709393716,0.266140006884908,0.05,0.0,27.1555185462241,5.02820842169683,0.636543607049669,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
16,1258.64869265029,40.5140033772232,16.4914694893276,16.4914694893276,16.4914694893276,16.4914694893276,449.260369819593,449.260369819593,449.260369819593,449.260369819593,1.1380386714855,17.6590164374029,2.96270575618991,352.522324374374,0.525223243743744,0.0505442409467977,104.785325903231,6.80507874139192,0.0245070828612068,14.1909337664833,2851.39709393716,0.266140006884908,0.05,0.0,27.1558157671748,5.47904681552821,0.64878798590221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
17,1282.39684393586,41.8109421520291,16.5137412621005,16.5137412621005,16.5137412621005,16.5137412621005,447.694202751347,447.694202751347,447.694202751347,447.694202751347,1.15036396200271,17.6890858422038,3.01295041317119,355.263521417273,0.552635214172734,0.0536029875111498,104.99224780992,6.83605515376433,0.025016021694642,14.1880377820182,2851.39709393716,0.266140006884908,0.05,0.0,27.1561384940267,5.92975695102174,0.661029300997864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
18,1306.13940640156,43.1276164228358,16.5364277192969,16.5364277192969,16.5364277192969,16.5364277192969,446.375711489615,446.375711489615,446.375711489615,446.375711489615,1.16268635192241,17.7190715803062,3.06489783412116,358.097616130018,0.580976161300178,0.0567357619496911,105.206652020333,6.86901694021572,0.0255281990971775,14.1854853255198,2851.39709393716,0.266140006884908,0.05,0.0,27.1564867205847,6.3803443001042,0.673267735258538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
19,1329.87676440381,44.4640343747097,16.5595446198936,16.5595446198936,16.5595446198936,16.5595446198936,445.293329609966,445.293329609966,445.293329609966,445.293329609966,1.17500604072558,17.7489726607762,3.11857629915294,361.02615139034,0.610261513903404,0.0599425654559235,105.428538604926,6.90395597018801,0.026043709661205,14.183289973565,2851.39709393716,0.266140006884908,0.05,0.0,27.156860441051,6.83081489514435,0.685503486806088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
20,1353.60932878686,45.820206964072,16.5831079804184,16.5831079804184,16.5831079804184,16.5831079804184,444.436207764883,444.436207764883,444.436207764883,444.436207764883,1.18732324164038,17.7787880367988,3.17401417951323,364.050675047948,0.640506750479479,0.0632234037531471,105.657908087157,6.9408639843208,0.0265626485177684,14.1814654699566,2851.39709393716,0.266140006884908,0.05,0.0,27.157259650055,7.28117527187639,0.697736767415907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
21,1377.33753416559,47.1961478747545,16.607134075607,16.607134075607,16.607134075607,16.607134075607,443.794153673783,443.794153673783,443.794153673783,443.794153673783,1.19963818023194,17.8085166054515,3.23123994293516,367.172740216555,0.671727402165546,0.0665782870416949,105.894761438206,6.97973259697039,0.0270851112978271,14.180025725287,2851.39709393716,0.266140006884908,0.05,0.0,27.1576843426802,7.73143241768607,0.709967801116283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
22,1401.0349850344,48.5802304905902,16.6316393010241,16.6316393010241,16.6316393010241,16.6316393010241,443.304946198853,443.304946198853,443.304946198853,443.304946198853,1.21193715723285,17.8381572718078,3.28994723358005,370.375633044987,0.703756330449873,0.0700610486986638,106.144481946953,7.0220211101568,0.0276119202922575,14.178984674884,2851.39709393716,0.266140006884908,0.05,0.0,27.1581345130468,8.18108408255205,0.722182981976495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
23,1420.94318397565,49.6738386361255,16.6565859848361,16.6565859848361,16.6565859848361,16.6565859848361,442.397545029901,442.397545029901,442.397545029901,442.397545029901,1.22226951248336,17.8677185577332,3.33852326361202,373.025794830927,0.730257948309268,0.0743131958693456,106.471220279116,7.08517576165627,0.0280841490270518,14.1783008046379,2851.39709393716,0.266140006884908,0.05,0.0,27.1586084902536,8.55879417669916,0.732444940193635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
24,1438.82682906138,50.7408558832414,16.6819102851496,16.6819102851496,16.6819102851496,16.6819102851496,441.923375081182,441.923375081182,441.923375081182,441.923375081182,1.23155112428286,17.8971959425791,3.38529629168989,375.577590264664,0.755775902646637,0.0783602972832766,106.777533258859,7.14260614958584,0.0285135795622719,14.1779062933485,2851.39709393716,0.266140006884908,0.05,0.0,27.159102401276,8.89805967732611,0.741663313949165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
25,1456.44906366605,51.8122976998508,16.707610298473,16.707610298473,16.707610298473,16.707610298473,441.573921791695,441.573921791695,441.573921791695,441.573921791695,1.24069706404268,17.9265847846429,3.43269753672506,378.163659322087,0.781636593220872,0.0824560861227344,107.088794155642,7.20122454951928,0.0289408874186145,14.1777971119689,2851.39709393716,0.266140006884908,0.05,0.0,27.1596153373482,9.23234504316552,0.750746940034049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
26,1474.00409186848,52.8916223596899,16.7336933543013,16.7336933543013,16.7336933543013,16.7336933543013,441.312961358723,441.312961358723,441.312961358723,441.312961358723,1.24980812367974,17.9558842722724,3.4810062572676,380.799237507979,0.807992375079787,0.0866286839143376,107.407815073378,7.26178454319097,0.0293706313489299,14.1779786921221,2851.39709393716,0.266140006884908,0.05,0.0,27.1601471571716,9.56533564196645,0.759795923643547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
27,1491.51414742838,53.9792216843252,16.7601678725893,16.7601678725893,16.7601678725893,16.7601678725893,441.133281452626,441.133281452626,441.133281452626,441.133281452626,1.25889584251533,17.9850939944944,3.53025988818279,383.486367155755,0.834863671557555,0.0908810980573067,107.734896703262,7.32435536778542,0.02980338481843,14.1784575434858,2851.39709393716,0.266140006884908,0.05,0.0,27.1606978043079,9.89745283480561,0.768821725478546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
28,1508.98296648198,55.0751543444577,16.787042451511,16.787042451511,16.787042451511,16.787042451511,441.030858202244,441.030858202244,441.030858202244,441.030858202244,1.26796215960415,18.0142135674703,3.58046932878809,386.225642899327,0.862256428993268,0.0952136045763697,108.070066599061,7.38893179161505,0.0302392899860847,14.1792403145968,2851.39709393716,0.266140006884908,0.05,0.0,27.161267232873,10.2287669054783,0.777826271382464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
29,1526.41229595213,56.1794443884065,16.8143257681914,16.8143257681914,16.8143257681914,16.8143257681914,441.00215423218,441.00215423218,441.00215423218,441.00215423218,1.27700798159916,18.0432425940001,3.63164267002107,389.017506155859,0.890175061558593,0.0996261935366753,108.413323718604,7.45550062076052,0.030678442481569,14.1803336905643,2851.39709393716,0.266140006884908,0.05,0.0,27.1618553995674,10.5593103862693,0.786810461830996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
30,1543.80363675091,57.2921131738363,16.8420265684663,16.8420265684663,16.8420265684663,16.8420265684663,441.04383200757,441.04383200757,441.04383200757,441.04383200757,1.28603408747372,18.0721806586163,3.6837877583135,391.862385003021,0.918623850030212,0.104118830845873,108.764664603992,7.52404781021067,0.0311209323037704,14.1817443824266,2851.39709393716,0.266140006884908,0.05,0.0,27.1624622627981,10.8891111427426,0.795775070490161,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
31,1561.15842573536,58.4131826769958,16.8701536662034,16.8701536662034,16.8701536662034,16.8701536662034,441.152715537279,441.152715537279,441.152715537279,441.152715537279,1.29504122295665,18.101027326405,3.73691246730028,394.7607090026,0.947607090026001,0.108691485558325,109.124086112016,7.59455920916639,0.031566848120102,14.1834791263455,2851.39709393716,0.266140006884908,0.05,0.0,27.1630877825454,11.2181958269019,0.80472083800792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
32,1578.47805562541,59.5426757888419,16.8987159436285,16.8987159436285,16.8987159436285,16.8987159436285,441.325777816838,441.325777816838,441.325777816838,441.325777816838,1.30403011086959,18.1297821422098,3.79102472601626,397.712910738838,0.977129107388383,0.113344132484636,109.491585675113,7.6670206373114,0.0320162777419999,14.1855446838323,2851.39709393716,0.266140006884908,0.05,0.0,27.1637319203084,11.5465902550247,0.813648482281138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
33,1595.76387834285,60.6806163009052,16.9277223517565,16.9277223517565,16.9277223517565,16.9277223517565,441.560131505685,441.560131505685,441.560131505685,441.560131505685,1.31300145285994,18.1584446298748,3.84613252167541,400.719425970057,1.00719425970057,0.118076752254474,109.867161307649,7.7414178922109,0.0324693082063768,14.1879478420758,2851.39709393716,0.266140006884908,0.05,0.0,27.1643946390599,11.8743194708604,0.822558700176725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
34,1613.01720661354,61.827028860688,16.9571819108299,16.9571819108299,16.9571819108299,16.9571819108299,441.853020548871,441.853020548871,441.853020548871,441.853020548871,1.32195593023243,18.1870142914917,3.90224389980472,403.780693635958,1.03780693635958,0.122889331125802,110.250811586839,7.81773674985129,0.0329260258153166,14.1906954142757,2851.39709393716,0.266140006884908,0.05,0.0,27.165075903203,12.2014077758721,0.831452168357496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
35,1630.23931532439,62.9819389249915,16.9871037107577,16.9871037107577,16.9871037107577,16.9871037107577,442.201812463298,442.201812463298,442.201812463298,442.201812463298,1.33089420465336,18.2154906066505,3.95936696406607,406.897155847908,1.06897155847908,0.127781860773299,110.642535631588,7.89596296459922,0.0333865161696429,14.1937942399707,2851.39709393716,0.266140006884908,0.05,0.0,27.1657756785305,12.5278787548339,0.840329543981647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
36,1647.43144278759,64.1453727139897,17.017496911551,17.017496911551,17.017496911551,17.017496911551,442.603991209919,442.603991209919,442.603991209919,442.603991209919,1.33981691880676,18.2438730316935,4.01750987600201,410.06925787507,1.1006925787507,0.132754338079001,111.04233308156,7.97608226920124,0.0338508642000185,14.1972511853606,2851.39709393716,0.266140006884908,0.05,0.0,27.1664939321842,12.8537552996759,0.849191465354426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
37,1664.5947919322,65.3173571663101,17.0483707437568,17.0483707437568,17.0483707437568,17.0483707437568,443.05715059788,443.05715059788,443.05715059788,443.05715059788,1.34872469701281,18.2721609989735,4.07668085473015,413.297448127726,1.13297448127726,0.137806764927279,111.450204076673,8.05808037488026,0.0343191541960526,14.2010731436205,2851.39709393716,0.266140006884908,0.05,0.0,27.1672306326169,13.1790596319564,0.858038552542369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
38,1681.73053143004,66.497919895136,17.0797345088871,17.0797345088871,17.0797345088871,17.0797345088871,443.558988173511,443.558988173511,443.558988173511,443.558988173511,1.35761814581219,18.3003539161177,4.1368881765898,416.582178138004,1.16582178138004,0.142939148004253,111.866149237041,8.14194297153063,0.0347914698335752,14.2052670352093,2851.39709393716,0.266140006884908,0.05,0.0,27.1679857495543,13.5038133240941,0.866871407953629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
39,1698.83979676097,67.6870891453212,17.1115975798456,17.1115975798456,17.1115975798456,17.1115975798456,444.107299551912,444.107299551912,444.107299551912,444.107299551912,1.36649785451895,18.3284511652974,4.19814017474284,419.9239025381,1.199239025381,0.148151498601534,112.290169643347,8.22765572800893,0.0352678942001991,14.2098398081687,2851.39709393716,0.266140006884908,0.05,0.0,27.1687592539596,13.8280373194572,0.8756906168871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
40,1715.92369122227,68.8848937515053,17.143969401349,17.143969401349,17.143969401349,17.143969401349,444.699973153056,444.699973153056,444.699973153056,444.699973153056,1.37536439574436,18.3564521025053,4.26044523873044,423.323079036093,1.23323079036093,0.15344383242419,112.72226681764,8.31520429251572,0.0357485098192783,14.2147984384153,2851.39709393716,0.266140006884908,0.05,0.0,27.1695511179978,14.1517519513974,0.884496748052716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
41,1732.98328688633,70.0913630972218,17.1768594903448,17.1768594903448,17.1768594903448,17.1768594903448,445.33498530798,445.33498530798,445.33498530798,445.33498530798,1.38421832589401,18.3843560568404,4.32381181398721,426.780168389439,1.26780168389439,0.15881616940284,113.162442704546,8.40457429306758,0.0362333986723617,14.2201499300243,2851.39709393716,0.266140006884908,0.05,0.0,27.170361315002,14.4749769613099,0.893290354065121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
42,1750.01962551069,71.3065270749873,17.210277436423,17.210277436423,17.210277436423,17.210277436423,446.010395703977,446.010395703977,446.010395703977,446.010395703977,1.39306018564005,18.4121623298016,4.38824840131456,430.295634376242,1.30295634376242,0.164268533509801,113.610699652881,8.49575133805217,0.0367226422202372,14.2259013155037,2851.39709393716,0.266140006884908,0.05,0.0,27.17118981944,14.7977315157931,0.902071971912724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
43,1767.03371940372,72.5304160473656,17.2442329022232,17.2442329022232,17.2442329022232,17.2442329022232,446.724343140616,446.724343140616,446.724343140616,446.724343140616,1.40189050037053,18.4398701945904,4.45376355631487,433.86994376438,1.3386994376438,0.169800952579195,114.067040397662,8.58872101686762,0.0372163214226505,14.2320596560605,2851.39709393716,0.266140006884908,0.05,0.0,27.1720366068827,15.1200342229743,0.910842123403978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0014676487770494,3430.78386661563,NONE
