t,rpm_true,torque_true,cht_c1_true,cht_c2_true,cht_c3_true,cht_c4_true,egt_c1_true,egt_c2_true,egt_c3_true,egt_c4_true,oil_pressure_true,oil_temperature_true,fuel_flow_true,rail_pressure_true,injection_timing_true,boost_pressure_true,map_true,intake_temperature_true,air_mass_flow_true,coolant_temperature_true,vibration_rms_x_true,vibration_order_1x_true,vibration_rms_x_bearing_proxy_true,vibration_order_1x_bearing_proxy_true,battery_voltage_true,battery_current_true,alternator_power_true,injector_health_c1,injector_health_c2,injector_health_c3,injector_health_c4,cooling_health,oil_pump_health,bearing_health,turbo_efficiency_deg,combustion_stability,injection_timing_deg,fuel_delivery_health,alternator_health,misfire_rate_c1,misfire_rate_c2,misfire_rate_c3,misfire_rate_c4,sensor_fault_active_cht_c3,imep_cov_c1,vibration_order_2x_true,sensor_fault_active_vibration_rms_x_bearing_proxy
10,3667.67973609255,275.115670354199,36.734041235937,36.734041235937,36.734041235937,36.734041235937,671.7425523218416,671.7425523218416,671.7425523218416,671.7425523218416,2.38832578303203,35.8713804182438,23.0135109715524,1326.95955949507,10.2695955949507,1.22550389084963,223.338391584997,76.8717012060672,0.135663079483898,36.609708820255705,3385.85680456701,0.307318847058115,0.05,0.0,27.1855550150134,51.1505674328964,1.89055656499616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
11,3669.927921852,275.521097773458,36.9475084964492,36.9475084964492,36.9475084964492,36.9475084964492,672.3434255443885,672.3434255443885,672.3434255443885,672.3434255443885,2.38949259144119,35.916728512544296,23.0731571216638,1329.11978822533,10.2911978822533,1.22840362938284,223.583719878913,76.9020479576196,0.135882220748621,36.8077901609024,3385.85680456701,0.307318847058115,0.05,0.0,27.1884529598463,51.1877386216284,1.89171542363505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
12,3669.63209511977,275.409857102532,37.1611793137507,37.1611793137507,37.1611793137507,37.1611793137507,672.1563270778546,672.1563270778546,672.1563270778546,672.1563270778546,2.38933905736716,35.962717089225805,23.05997465388,1328.64255553914,10.2864255553914,1.22824707076501,223.523434472932,76.8819636707281,0.135843317516784,37.0046718035182,3385.85680456701,0.307318847058115,0.05,0.0,27.1913524057892,51.1766724531315,1.89156293562875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
13,3674.25880039841,276.178300071261,37.3752533526024,37.3752533526024,37.3752533526024,37.3752533526024,673.2934019884036,673.2934019884036,673.2934019884036,673.2934019884036,2.39174031740678,36.009416741299205,23.1756037379225,1332.82467163171,10.3282467163171,1.23347672359057,224.001786222098,76.9507000443633,0.136275847208608,37.200573781562895,3385.85680456701,0.307318847058115,0.05,0.0,27.1942536420977,51.2589112980483,1.89394783525691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
14,3665.66251260609,274.663071457514,37.5888597646596,37.5888597646596,37.5888597646596,37.5888597646596,671.0056682581076,671.0056682581076,671.0056682581076,671.0056682581076,2.38727884404256,36.0564527547001,22.9537458236712,1324.79266188306,10.2479266188306,1.22459546005845,223.069062341911,76.7866544115861,0.135461633393129,37.3946159797988,3385.85680456701,0.307318847058115,0.05,0.0,27.1971539234481,51.090520831201,1.88951675907531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
15,3642.75362564994,271.19137961986,37.7989318227173,37.7989318227173,37.7989318227173,37.7989318227173,665.8686859399886,665.8686859399886,665.8686859399886,665.8686859399886,2.37538913171232,36.1023422437465,22.4267070650512,1305.58042835064,10.0558042835064,1.20285848654798,220.850783465911,76.40859776746811,0.13343704407688,37.5836793589864,3385.85680456701,0.307318847058115,0.05,0.0,27.2000371897181,50.6509621604313,1.87770805445873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
16,3641.13412780027,271.478499733626,38.00646901024,38.00646901024,38.00646901024,38.00646901024,666.3815567128365,666.3815567128365,666.3815567128365,666.3815567128365,2.37454861232834,36.147465934304904,22.4440839849997,1306.21686600637,10.0621686600637,1.20407490526785,220.927859810573,76.4112719314567,0.13342313141531,37.7688287374864,3385.85680456701,0.307318847058115,0.05,0.0,27.2029051258806,50.6149345219299,1.87687326175272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
17,3671.34967180646,276.324803484445,38.2173690114032,38.2173690114032,38.2173690114032,38.2173690114032,673.5696964147205,673.5696964147205,673.5696964147205,673.5696964147205,2.39023047966755,36.1945978248307,23.1702469751983,1332.63112019643,10.3263112019643,1.23496429707466,223.972249457165,76.90530262389001,0.136169670384164,37.956130469161195,3385.85680456701,0.307318847058115,0.05,0.0,27.2057881536468,51.182060103253,1.89244828443632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
18,3629.70439898503,268.82925834579,38.4269483550613,38.4269483550613,38.4269483550613,38.4269483550613,662.2905568618186,662.2905568618186,662.2905568618186,662.2905568618186,2.36861658307323,36.2418278978893,22.0939603465656,1293.35340973376,9.9335340973376,1.1898818378681,219.419469991265,76.13931015332659,0.13221086077945,38.1407732226552,3385.85680456701,0.307318847058115,0.05,0.0,27.2086713015802,50.3876736120419,1.87098164896135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
19,3656.67714863653,274.358490550876,38.634465246035305,38.634465246035305,38.634465246035305,38.634465246035305,670.6960759380826,670.6960759380826,670.6960759380826,670.6960759380826,2.38261544014236,36.288352807158,22.8563215023224,1321.25527792095,10.2125527792095,1.22269559982265,222.65632862593,76.6676968555092,0.134930678266028,38.3220397042891,3385.85680456701,0.307318847058115,0.05,0.0,27.2115371820624,50.8933074562235,1.88488512816316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
20,3672.4230971148,276.05092339902,38.8472081669248,38.8472081669248,38.8472081669248,38.8472081669248,673.0541600507175,673.0541600507175,673.0541600507175,673.0541600507175,2.39078758740258,36.3378960686679,23.151999986058,1331.97167578027,10.3197167578027,1.23534361451422,223.876628514361,76.85914872156161,0.136171338216565,38.5074030944323,3385.85680456701,0.307318847058115,0.05,0.0,27.2144322316971,51.186134790219,1.89300159645093,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
21,3670.90228841871,275.534007761776,39.0609257937044,39.0609257937044,39.0609257937044,39.0609257937044,672.2304516776826,672.2304516776826,672.2304516776826,672.2304516776826,2.38999828768931,36.388458584853595,23.0875567178647,1329.64095262743,10.2964095262743,1.23301106885182,223.598888343071,76.8032043611762,0.135970302647826,38.692495317081395,3385.85680456701,0.307318847058115,0.05,0.0,27.2173343388915,51.1518746511946,1.89221767444263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
22,3678.65489589436,276.872896787985,39.2751066905601,39.2751066905601,39.2751066905601,39.2751066905601,674.2197919833086,674.2197919833086,674.2197919833086,674.2197919833086,2.39402189096917,36.4397074346279,23.2864376815457,1336.82513061994,10.3682513061994,1.24172960621638,224.426272445765,76.92944156691959,0.136706699003207,38.8768044367049,3385.85680456701,0.307318847058115,0.05,0.0,27.2202382669966,51.2932271263739,1.89621386386307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
23,3710.08717798695,281.791527258552,39.493630924269695,39.493630924269695,39.493630924269695,39.493630924269695,681.4722501722406,681.4722501722406,681.4722501722406,681.4722501722406,2.41033524537523,36.4935353211752,24.0504456238879,1364.18620397636,10.6418620397636,1.27372907434676,227.581765591942,77.4361491988816,0.139588203326244,39.0643134656282,3385.85680456701,0.307318847058115,0.05,0.0,27.2231626061614,51.8828797212423,1.9124160711273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
24,3704.83002142763,280.169206050693,39.7148797857906,39.7148797857906,39.7148797857906,39.7148797857906,678.9262043845746,678.9262043845746,678.9262043845746,678.9262043845746,2.40760678112094,36.5493443821324,23.8377626455796,1356.60678521991,10.5660678521991,1.26525925841053,226.690346293972,77.2805589873044,0.138913114818244,39.2533453461907,3385.85680456701,0.307318847058115,0.05,0.0,27.2261046734744,51.7777410143294,1.90970619661218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
25,3728.0232829427,284.215932421126,39.937641438389505,39.937641438389505,39.937641438389505,39.937641438389505,684.9553327542236,684.9553327542236,684.9553327542236,684.9553327542236,2.41964408384726,36.6063340043399,24.4546367894075,1378.51273643023,10.7851273643023,1.29103645521995,229.223644228694,77.6828667910925,0.141164270221413,39.4426664642286,3385.85680456701,0.307318847058115,0.05,0.0,27.229051992742,52.2112002442056,1.92166148605294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
26,3697.63710213968,278.61449685906,40.159647856656605,40.159647856656605,40.159647856656605,40.159647856656605,676.5309471707045,676.5309471707045,676.5309471707045,676.5309471707045,2.40387365601049,36.663591391019196,23.618673090914,1348.76913985825,10.4876913985825,1.2569506061649,225.770653530716,77.1098006217275,0.138155942733225,39.6299495636008,3385.85680456701,0.307318847058115,0.05,0.0,27.2320009462828,51.6303781360395,1.90599850625757,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
27,3698.34516404979,279.593676546743,40.377844241815296,40.377844241815296,40.377844241815296,40.377844241815296,678.1105288260486,678.1105288260486,678.1105288260486,678.1105288260486,2.40424114014184,36.719284164474004,23.7271638302126,1352.65407190122,10.5265407190122,1.26198694311137,226.229897382248,77.17491997762849,0.138434798770861,39.8120999831839,3385.85680456701,0.307318847058115,0.05,0.0,27.234928123823,51.6382301517229,1.9063634866236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
28,3727.65412875817,284.247050229383,40.5998904957183,40.5998904957183,40.5998904957183,40.5998904957183,684.9662828972955,684.9662828972955,684.9662828972955,684.9662828972955,2.41945249282549,36.7773232340351,24.4561397637675,1378.56582131089,10.7856582131089,1.2923549599494,229.222325167914,77.65238786324059,0.141163142270971,39.996991745169396,3385.85680456701,0.307318847058115,0.05,0.0,27.2378724564109,52.1873065771053,1.92147120039081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
29,3749.28073635469,287.091716607977,40.8276125711907,40.8276125711907,40.8276125711907,40.8276125711907,689.0505398400605,689.0505398400605,689.0505398400605,689.0505398400605,2.43067670216809,36.838822962030804,24.9412002349305,1395.62646222356,10.9562646222356,1.31240040582016,231.182511797448,77.9592411425468,0.143056869125305,40.1864786567102,3385.85680456701,0.307318847058115,0.05,0.0,27.2408461301043,52.5908383837642,1.93261893626531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
30,3711.85884067304,280.494849632536,41.0529665649928,41.0529665649928,41.0529665649928,41.0529665649928,679.1903940439006,679.1903940439006,679.1903940439006,679.1903940439006,2.41125473830931,36.8997446099353,23.9310298640734,1359.93406722636,10.5993406722636,1.27143152909815,227.04128210392,77.277265717497,0.139393578211484,40.3723021528944,3385.85680456701,0.307318847058115,0.05,0.0,27.2438140595471,51.8770718456259,1.913329299316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
31,3705.67719641058,280.497845173688,41.2729698553079,41.2729698553079,41.2729698553079,41.2729698553079,679.3455030924416,679.3455030924416,679.3455030924416,679.3455030924416,2.40804646493709,36.9582611153739,23.882347702432,1358.19802930231,10.5819802930231,1.26998911620357,226.852714724967,77.2363616415017,0.13906394232364,40.551451281983,3385.85680456701,0.307318847058115,0.05,0.0,27.2467528172546,51.7545299509862,1.91014288474772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
32,3720.97772782401,283.010432848627,41.494542755381005,41.494542755381005,41.494542755381005,41.494542755381005,683.0481096387176,683.0481096387176,683.0481096387176,683.0481096387176,2.41598744074066,37.0179709659556,24.2715977910591,1372.03744791869,10.7203744791869,1.28642752063109,228.452245005678,77.4869853092098,0.140510727942499,40.7310515391868,3385.85680456701,0.307318847058115,0.05,0.0,27.2496978929621,52.0383661565861,1.91802975661032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
33,3754.3269297339,288.112950141684,41.7216306597289,41.7216306597289,41.7216306597289,41.7216306597289,690.5167114967346,690.5167114967346,690.5167114967346,690.5167114967346,2.43329567653189,37.0809614403044,25.0955529403552,1401.02575531532,11.0102575531532,1.32035464596223,231.800663299827,78.0185208760507,0.14360543179663,40.915143469823505,3385.85680456701,0.307318847058115,0.05,0.0,27.2526690978719,52.6634679971664,1.93522006687314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
34,3751.09834707893,286.797955215884,41.9518757329161,41.9518757329161,41.9518757329161,41.9518757329161,688.4301263587736,688.4301263587736,688.4301263587736,688.4301263587736,2.43162004213397,37.1462061872776,24.9262773472456,1395.10370389446,10.9510370389446,1.31379112498166,231.100032881501,77.8955840636157,0.143104060552334,41.1012862578442,3385.85680456701,0.307318847058115,0.05,0.0,27.2556596768413,52.596630058007,1.93355584900976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
35,3760.82093878192,288.600822637273,42.182296728946596,42.182296728946596,42.182296728946596,42.182296728946596,691.1080899110026,691.1080899110026,691.1080899110026,691.1080899110026,2.43666606722782,37.2119670463624,25.2038726478309,1404.80636996718,11.0480636996718,1.32548136705179,232.224794682565,78.06660174078681,0.144095067632764,41.2864302982299,3385.85680456701,0.307318847058115,0.05,0.0,27.2586503595512,52.7747146407572,1.93856749421749,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
36,3764.55776783655,288.945867989338,42.4143257210174,42.4143257210174,42.4143257210174,42.4143257210174,691.5560254313746,691.5560254313746,691.5560254313746,691.5560254313746,2.43860548150717,37.2790743153531,25.2733356297891,1407.22715285346,11.0722715285346,1.32866357650567,232.498769131948,78.1005572869224,0.14439286270529,41.4720500399809,3385.85680456701,0.307318847058115,0.05,0.0,27.2616499008391,52.8395640029391,1.94049369476111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
37,3786.27057114367,292.494913917232,42.6491244319066,42.6491244319066,42.6491244319066,42.6491244319066,696.7728383775726,696.7728383775726,696.7728383775726,696.7728383775726,2.44987442642356,37.3481003689375,25.8494841991614,1427.19765563449,11.2719765563449,1.35222230875359,234.810411766303,78.46043807526749,0.146502395807039,41.6593412070434,3385.85680456701,0.307318847058115,0.05,0.0,27.2646614475415,53.2442284019325,1.95168586141426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
38,3785.42258569348,291.816526767623,42.8862819340036,42.8862819340036,42.8862819340036,42.8862819340036,695.6663258889736,695.6663258889736,695.6663258889736,695.6663258889736,2.44943432197491,37.418958877269205,25.7672605147151,1424.3593214247,11.243593214247,1.34927312860863,234.471279062563,78.3962840208834,0.146287769604936,41.8478738038026,3385.85680456701,0.307318847058115,0.05,0.0,27.2676868095172,53.2222907520551,1.9512487555121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
39,3783.65223183288,291.621230237544,43.122662458986696,43.122662458986696,43.122662458986696,43.122662458986696,695.3713499283316,695.3713499283316,695.3713499283316,695.3713499283316,2.44851550832127,37.4898455667699,25.7307081856185,1423.09630499348,11.2309630499348,1.34824791777756,234.324559187031,78.36281115917521,0.146143356697227,42.034441365275796,3385.85680456701,0.307318847058115,0.05,0.0,27.2707091312108,53.1829295306382,1.95033620197571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
40,3766.34777352469,288.77827456128,43.356691837952596,43.356691837952596,43.356691837952596,43.356691837952596,691.1574595030426,691.1574595030426,691.1574595030426,691.1574595030426,2.43953449445932,37.5599375784794,25.2713738215422,1407.1588228092,11.071588228092,1.3301897589592,232.474560405218,78.0564371874573,0.144466691436946,42.2174488276553,3385.85680456701,0.307318847058115,0.05,0.0,27.2737223279188,52.8500056125453,1.94141637810551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
41,3757.83832334699,287.802140987278,43.5875446310618,43.5875446310618,43.5875446310618,43.5875446310618,689.7651759727615,689.7651759727615,689.7651759727615,689.7651759727615,2.43511808981709,37.6287134122841,25.0938513105843,1400.96630905255,11.0096630905255,1.32349226959271,231.760644456665,77.93157178382549,0.143754578492413,42.3960826298552,3385.85680456701,0.307318847058115,0.05,0.0,27.2767200449337,52.6833893962933,1.93703006358092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
42,3756.40312324272,287.716304732685,43.8173747358164,43.8173747358164,43.8173747358164,43.8173747358164,689.6432631198745,689.6432631198745,689.6432631198745,689.6432631198745,2.43437322096297,37.697350533327295,25.0728422486946,1400.23221824188,11.0023221824188,1.32308190458275,231.67545682747,77.9077943503838,0.143657694537622,42.5725785901335,3385.85680456701,0.307318847058115,0.05,0.0,27.2797127604225,52.6504909463899,1.93629026971274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
43,3718.26116539804,281.445686577443,44.042557567317004,44.042557567317004,44.042557567317004,44.042557567317004,680.3886919962815,680.3886919962815,680.3886919962815,680.3886919962815,2.41457754484158,37.7640722483998,24.0886445180031,1365.54449885922,10.6554449885922,1.28322730363843,227.645861484171,77.24470088788641,0.140020332477865,42.743241119869396,3385.85680456701,0.307318847058115,0.05,0.0,27.2826867798486,51.9241186959037,1.91662946670002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0023017755438833,4042.57809840751,NONE
