t,rpm_true,torque_true,cht_c1_true,cht_c2_true,cht_c3_true,cht_c4_true,egt_c1_true,egt_c2_true,egt_c3_true,egt_c4_true,oil_pressure_true,oil_temperature_true,fuel_flow_true,rail_pressure_true,injection_timing_true,boost_pressure_true,map_true,intake_temperature_true,air_mass_flow_true,coolant_temperature_true,vibration_rms_x_true,vibration_order_1x_true,vibration_rms_x_bearing_proxy_true,vibration_order_1x_bearing_proxy_true,battery_voltage_true,battery_current_true,alternator_power_true,injector_health_c1,injector_health_c2,injector_health_c3,injector_health_c4,cooling_health,oil_pump_health,bearing_health,turbo_efficiency_deg,combustion_stability,injection_timing_deg,fuel_delivery_health,alternator_health,misfire_rate_c1,misfire_rate_c2,misfire_rate_c3,misfire_rate_c4,sensor_fault_active_cht_c3,imep_cov_c1,vibration_order_2x_true,sensor_fault_active_vibration_rms_x_bearing_proxy
10,1071.34909929957,30.2308800206551,17.197322794701,17.197322794701,17.197322794701,17.197322794701,491.955578135112,491.955578135112,491.955578135112,491.955578135112,0.520415091268238,18.9318295672991,2.60885871883823,333.217496543855,0.33217496543855,0.0286486369379656,103.207874658283,14.9566484195462,0.0199648262770985,16.811941450756,3279.11036008144,1.31014842267997,0.05,0.0,27.1541378316584,1.92389845284488,0.552241803762664,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
11,1087.71026420159,31.0039525483972,17.2207282167551,17.2207282167551,17.2207282167551,17.2207282167551,489.138256216326,489.138256216326,489.138256216326,489.138256216326,0.524660813560313,18.9694698833568,2.63444340668043,334.613319997932,0.346133199979323,0.0303721128208061,103.28244874138,14.9533097657334,0.0202846013779564,16.8270390402326,3279.11036008144,1.31014842267997,0.05,0.0,27.1542554545868,2.23447091082358,0.560675393918347,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
12,1104.06192707294,31.7860824318467,17.244354338561,17.244354338561,17.244354338561,17.244354338561,486.505952522003,486.505952522003,486.505952522003,486.505952522003,0.528904070075429,19.0070975524051,2.66072059454936,336.046924166209,0.360469241662091,0.0321321065567039,103.360751768317,14.951033503305,0.0206053145740624,16.8420931704733,3279.11036008144,1.31014842267997,0.05,0.0,27.1543906423808,2.54485865767216,0.569104086120075,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
13,1120.40423805959,32.5772610015497,17.268207005089,17.268207005089,17.268207005089,17.268207005089,484.051523079883,484.051523079883,484.051523079883,484.051523079883,0.533144899776464,19.0447118918609,2.6876990777147,337.51878889209,0.375187888920904,0.033928595089189,103.442781386856,14.9498175395283,0.0209269974466491,16.8571108630926,3279.11036008144,1.31014842267997,0.05,0.0,27.1545433849143,2.85506394505406,0.577527957762675,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
14,1136.73737020017,33.3774808132928,17.2922921457362,17.2922921457362,17.2922921457362,17.2922921457362,481.768205027494,481.768205027494,481.768205027494,481.768205027494,0.537383347566945,19.0823122070432,2.71538767285999,339.029395187255,0.390293951872548,0.0357615576395934,103.528535472556,14.9496597698444,0.0212496819843752,16.8720991791461,3279.11036008144,1.31014842267997,0.05,0.0,27.1547136722359,3.16508946029515,0.585947098041326,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
15,1153.06151124849,34.1867354881119,17.3166157743872,17.3166157743872,17.3166157743872,17.3166157743872,479.649592020107,479.649592020107,479.649592020107,479.649592020107,0.541619462168983,19.1198977912249,2.7437952126549,340.579224935538,0.405792249355375,0.03763097521551,103.618012079624,14.9505580643308,0.0215734004263323,16.8870652190731,3279.11036008144,1.31014842267997,0.05,0.0,27.1549014945881,3.47493817111213,0.594361603736334,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
16,1169.37686095555,35.0050196655298,17.3411839894524,17.3411839894524,17.3411839894524,17.3411839894524,477.689610206993,477.689610206993,477.689610206993,477.689610206993,0.545853295417965,19.157467925647,2.7729305454207,342.168760874678,0.421687608746775,0.0395368304802106,103.711209427854,14.9525102645117,0.0218981852127368,16.9020161226179,3279.11036008144,1.31014842267997,0.05,0.0,27.155106842422,3.78461327397863,0.602771577812138,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
17,1185.68362980624,35.8323289863068,17.366002973911,17.366002973911,17.366002973911,17.366002973911,475.882495793677,475.882495793677,475.882495793677,475.882495793677,0.550084901934718,19.1950218795065,2.80280253614176,343.798486651502,0.437984866515017,0.0414791077164478,103.808125899006,14.9555141828753,0.0222240689643401,16.9169590687553,3279.11036008144,1.31014842267997,0.05,0.0,27.1553297064086,4.09411817010139,0.611177128766101,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
18,1201.98203816109,36.6686600825094,17.3910789953648,17.3910789953648,17.3910789953648,17.3910789953648,474.222774312519,474.222774312519,474.222774312519,474.222774312519,0.554314338902804,19.2325589099206,2.83342006781341,345.468886895462,0.454688868954615,0.0434577928139167,103.908760035555,14.9595676030719,0.0225510844698155,16.9319012756293,3279.11036008144,1.31014842267997,0.05,0.0,27.1555700774507,4.40345644908504,0.619578370186131,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
19,1218.27231553096,37.5140105691264,17.4164184061047,17.4164184061047,17.4164184061047,17.4164184061047,472.705241511977,472.705241511977,472.705241511977,472.705241511977,0.558541665880285,19.2700782618684,2.86479204285847,347.180447295913,0.471804472959129,0.0454728732619487,104.013110539959,14.9646682802658,0.0228792646757238,16.9468500005042,3279.11036008144,1.31014842267997,0.05,0.0,27.1558279466925,4.71263187511737,0.627975420376786,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
20,1234.55469991339,38.3683790357644,17.44202764319,17.44202764319,17.44202764319,17.44202764319,471.324945734635,471.324945734635,471.324945734635,471.324945734635,0.562766944627525,19.3075791681118,2.89692738454219,348.933654679313,0.489336546793128,0.0475243381427362,104.121176273981,14.9708139415044,0.0232086426776429,16.9618125397304,3279.11036008144,1.31014842267997,0.05,0.0,27.1561033055293,5.02164837432495,0.636368402017212,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
21,1250.82943717104,39.2317650380714,17.4679132285407,17.4679132285407,17.4679132285407,17.4679132285407,470.077171655066,470.077171655066,470.077171655066,470.077171655066,0.566990238945885,19.3450608490938,2.92983503836748,350.728997085337,0.507289970853374,0.0496121781239494,104.232956257952,14.9780022860742,0.0235392517120688,16.976796228723,3279.11036008144,1.31014842267997,0.05,0.0,27.1563961456164,5.33051002292543,0.644757441840742,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
22,1267.09678044546,40.1041690888147,17.494081769042,17.494081769042,17.494081769042,17.494081769042,468.957425258619,468.957425258619,468.957425258619,468.957425258619,0.571211614525597,19.382522512817,2.96352397344544,352.566963841654,0.525669638416543,0.0517363854504903,104.348449669946,14.9862309858343,0.023871125148952,16.9918084419543,3279.11036008144,1.31014842267997,0.05,0.0,27.1567064588769,5.63922103604917,0.653142670332711,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
23,1283.35698960283,40.9855926486112,17.5205399566615,17.5205399566615,17.5205399566615,17.5205399566615,467.961419953302,467.961419953302,467.961419953302,467.961419953302,0.575431138801935,19.4199633547013,2.99800318383972,354.448045637267,0.544480456372672,0.0538969539353563,104.467655844864,14.9954976855281,0.0242042964848021,17.0068565929586,3279.11036008144,1.31014842267997,0.05,0.0,27.1570342375096,5.94778575716712,0.661524221444759,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
24,1299.61033070934,41.8760381163224,17.5472945685781,17.5472945685781,17.5472945685781,17.5472945685781,467.085063717283,467.085063717283,467.085063717283,467.085063717283,0.579648880819073,19.4573825574217,3.03328168988412,356.3727345944,0.563727345944002,0.0560938789496441,104.590574273439,15.0058000030742,0.0245387993363121,17.0219481343495,3279.11036008144,1.31014842267997,0.05,0.0,27.1573794739954,6.25620864808002,0.669902232324401,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
25,1315.85707553411,42.7755088191327,17.5743524673235,17.5743524673235,17.5743524673235,17.5743524673235,466.324447193935,466.324447193935,466.324447193935,466.324447193935,0.583864911101101,19.4947792907261,3.06936853947301,358.3415243389,0.583415243388996,0.0583271574117287,104.717204601149,15.017135529835,0.0248746674344602,17.0370905578494,3279.11036008144,1.31014842267997,0.05,0.0,27.1577421611045,6.56449427943046,0.678276843058818,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
26,1332.09750107795,43.6840090023256,17.6017206009339,17.6017206009339,17.6017206009339,17.6017206009339,465.675832654759,465.675832654759,465.675832654759,465.675832654759,0.588079301529728,19.5321527112345,3.10627280932435,360.354910069138,0.603549100691384,0.0605967877756519,104.847546627059,15.0295018308676,0.0252119346190539,17.0522913943309,3279.11036008144,1.31014842267997,0.05,0.0,27.1581222919014,6.87264732170348,0.686648196431932,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
27,1348.33188912618,44.6015438187755,17.6294060031147,17.6294060031147,17.6294060031147,17.6294060031147,465.135643758014,465.135643758014,465.135643758014,465.135643758014,0.592292125228243,19.5695019622189,3.14400360621486,362.413388623406,0.624133886234062,0.0629027700187641,104.981600302585,15.0428964451557,0.0255506348336792,17.0675582138697,3279.11036008144,1.31014842267997,0.05,0.0,27.1585198597509,7.18067253668417,0.695016437693905,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
28,1364.560525824,45.52811931817,17.657415793415,17.657415793415,17.657415793415,17.657415793415,464.700456037652,464.700456037652,464.700456037652,464.700456037652,0.596503456451327,19.6068261733653,3.1825700681873,364.517458545773,0.645174585457728,0.0652451056286476,105.119365730185,15.0573168858241,0.025890802121026,17.0828986258078,3279.11036008144,1.31014842267997,0.05,0.0,27.1589348583227,7.488574769343,0.703381714342266,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
29,1380.78370127304,46.463742435978,17.6857571774133,17.6857571774133,17.6857571774133,17.6857571774133,464.366988063171,464.366988063171,464.366988063171,464.366988063171,0.600713370480354,19.6441244605176,3.22198136572948,366.667620150413,0.666676201504126,0.0676237975893573,105.260843161984,15.0727606403372,0.0262324706185588,17.0983202788284,3279.11036008144,1.31014842267997,0.05,0.0,27.159367281596,7.79635894012238,0.711744175913938,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
30,1397.00170914776,47.4084209821773,17.7144374469141,17.7144374469141,17.7144374469141,17.7144374469141,464.132093216437,464.132093216437,464.132093216437,464.132093216437,0.604921943523843,19.681395925404,3.26224670292487,368.864375584378,0.688643755843779,0.0700388503670129,105.406032998332,15.0892251706819,0.0265756745545078,17.1138308610402,3279.11036008144,1.31014842267997,0.05,0.0,27.1598171238633,8.10403003759976,0.720103973787504,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
31,1411.43055723011,48.1937168678633,17.743442889644,17.743442889644,17.743442889644,17.743442889644,463.571341975749,463.571341975749,463.571341975749,463.571341975749,0.608666229601215,19.7186441556304,3.2971833945576,370.77041617747,0.707704161774702,0.0729473436424621,105.600643161071,15.1196096497565,0.0268968976938713,17.1294164881432,3279.11036008144,1.31014842267997,0.05,0.0,27.1602837872336,8.37773000193661,0.72754152434542,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
32,1423.82611079497,48.9172429500476,17.7727193926943,17.7727193926943,17.7727193926943,17.7727193926943,463.25146095175,463.25146095175,463.25146095175,463.25146095175,0.611882875751296,19.7558701004585,3.32900802147465,372.506671899723,0.725066718997233,0.0757703098899424,105.786776851404,15.1475453634357,0.027178304843774,17.1450220727147,3279.11036008144,1.31014842267997,0.05,0.0,27.1607645379059,8.61282769192251,0.733930984945863,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
33,1435.96453105124,49.6404698647272,17.8022587089097,17.8022587089097,17.8022587089097,17.8022587089097,463.016681927378,463.016681927378,463.016681927378,463.016681927378,0.615032795807796,19.7930693868973,3.36095049375513,374.249356909808,0.742493569098084,0.0785994122584775,105.97360033803,15.1756218527903,0.0274557389488962,17.1606397904865,3279.11036008144,1.31014842267997,0.05,0.0,27.1612584189146,8.84303292944881,0.740187902603731,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
34,1448.05471925369,50.3670437668088,17.8320631361856,17.8320631361856,17.8320631361856,17.8320631361856,462.829083500261,462.829083500261,462.829083500261,462.829083500261,0.618170199646332,19.8302410554878,3.3933004167802,376.014271204425,0.760142712044248,0.0814645228847172,106.164100788429,15.2046787216389,0.0277338797825944,17.1762726388471,3279.11036008144,1.31014842267997,0.05,0.0,27.1617653047182,9.07231012468049,0.74641995837819,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
35,1460.11906431838,51.097357605364,17.8621360678684,17.8621360678684,17.8621360678684,17.8621360678684,462.683526949822,462.683526949822,462.683526949822,462.683526949822,0.621300897190618,19.867384550073,3.42609075401386,377.803213170813,0.778032131708128,0.0843687752097247,106.358591500544,15.2348004780425,0.0280132472320078,17.1919247138333,3279.11036008144,1.31014842267997,0.05,0.0,27.1622851595726,9.30108389126387,0.752638692947616,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
36,1472.16045591613,51.8314610385726,17.8924810352936,17.8924810352936,17.8924810352936,17.8924810352936,462.578271265942,462.578271265942,462.578271265942,462.578271265942,0.624425638310237,19.9044993524648,3.4593272095143,379.616494005195,0.796164940051947,0.0873124795741575,106.557103462296,15.2659919404547,0.0282939244401114,17.2076002249539,3279.11036008144,1.31014842267997,0.05,0.0,27.1628179576946,9.52940877622506,0.758845595833059,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
37,1484.17976189057,52.5693682783517,17.923101606576,17.923101606576,17.923101606576,17.923101606576,462.511961885622,462.511961885622,462.511961885622,462.511961885622,0.627544648210604,19.9415849441607,3.49301264730088,381.454269959835,0.814542699598349,0.0902956540037961,106.759638430137,15.2982496285324,0.0285759491160909,17.2233033911371,3279.11036008144,1.31014842267997,0.05,0.0,27.1633636749447,9.75730095684199,0.765041114376585,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
38,1496.17763284335,53.311090205601,17.9540013761509,17.9540013761509,17.9540013761509,17.9540013761509,462.483324301287,462.483324301287,462.483324301287,462.483324301287,0.63065809572285,19.978640802143,3.5271496552615,383.316682222097,0.83316682222097,0.0933182883363578,106.966195341733,15.3315692060621,0.0288593541156694,17.2390384300605,3279.11036008144,1.31014842267997,0.05,0.0,27.1639222879602,9.98477248847404,0.771225583939872,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
39,1508.15468629147,54.0566376670989,17.9851839637984,17.9851839637984,17.9851839637984,17.9851839637984,462.491131564713,462.491131564713,462.491131564713,462.491131564713,0.633766141092637,20.0156663981833,3.56174081079934,385.20387140733,0.852038714073296,0.0963803713827058,107.176773032083,15.3659462462754,0.0291441716015513,17.2548095572378,3279.11036008144,1.31014842267997,0.05,0.0,27.1644937740555,10.2118347994247,0.777399322830655,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
40,1520.11152534398,54.8060217979101,18.0166530146604,18.0166530146604,18.0166530146604,18.0166530146604,462.534199286299,462.534199286299,462.534199286299,462.534199286299,0.636868940826763,20.0526611984993,3.59678870780069,387.115979030151,0.871159790301507,0.0994818936229662,107.391370503132,15.4013763085683,0.0294304334682063,17.2706209861253,3279.11036008144,1.31014842267997,0.05,0.0,27.1650781112,10.4384990453231,0.783562641929888,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
41,1532.04874102137,55.55925404728,18.0484121993377,18.0484121993377,18.0484121993377,18.0484121993377,462.611383404318,462.611383404318,462.611383404318,462.611383404318,0.639966648295045,20.0896246634509,3.63229595965926,389.053147669444,0.890531476694443,0.102622847462728,107.609986949393,15.4378549466197,0.0297181713958565,17.2864769283084,3279.11036008144,1.31014842267997,0.05,0.0,27.1656752780041,10.6647761530848,0.789715845887304,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
42,1543.96691262337,56.3163461689614,18.0804652140103,18.0804652140103,18.0804652140103,18.0804652140103,462.721578369598,462.721578369598,462.721578369598,462.721578369598,0.643059413825765,20.1265562472384,3.66826519938291,391.015520974183,0.910155209741829,0.105803227195897,107.832621754225,15.4753777082781,0.0300074168598829,17.3023815937105,3279.11036008144,1.31014842267997,0.05,0.0,27.1662852537068,10.8906768278393,0.795859233311017,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
43,1555.86660805065,57.0773102111319,18.1128157805561,18.1128157805561,18.1128157805561,18.1128157805561,462.863715439197,462.863715439197,462.863715439197,462.863715439197,0.646147384789143,20.1634553976018,3.70469907964676,393.003243666325,0.930032436663255,0.109023028963532,108.059274485727,15.5139401353341,0.0302982011391448,17.3183391907981,3279.11036008144,1.31014842267997,0.05,0.0,27.1669080181629,11.1162115589827,0.801993096933323,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020240659599928,3924.42711162203,NONE
