t,rpm,torque,power,engine_load,cht_c1,cht_c2,cht_c3,cht_c4,egt_c1,egt_c2,egt_c3,egt_c4,oil_pressure,oil_temperature,fuel_flow,rail_pressure,injection_timing,boost_pressure,map,intake_temperature,air_mass_flow,coolant_temperature,vibration_rms_x,vibration_order_1x,vibration_rms_x_bearing_proxy,vibration_order_1x_bearing_proxy,battery_voltage,battery_current,alternator_power,altitude,ambient_pressure,ambient_temperature,air_density,throttle,engine_state,engine_id,mission_id,data_origin
22,882.745461591266,22.5445819497036,2.08404118788846,0.14,15.4821830411294,15.4821830411294,15.4821830411294,15.4821830411294,543.672330795697,543.672330795697,543.672330795697,543.672330795697,0.942944894565867,15.900047576748,2.37116773556294,320.249792918754,0.202497929187543,0.0119835239391788,102.523352393918,15.3462853458092,0.0163189810730641,15.4819570808356,1136.41213106726,0.0716019347131734,0.05,0.0,27.1567287176939,-1.65618497933312,0.455023433809931,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
23,882.74546161109,22.5445819500737,2.08404118796947,0.14,15.5041811144616,15.5041811144616,15.5041811144616,15.5041811144616,543.672330786895,543.672330786895,543.672330786895,543.672330786895,0.942944894576156,15.9397868768708,2.37116773557736,320.249792919541,0.202497929195414,0.0119835239403506,102.523352394035,15.3462853458429,0.0163189810734473,15.5033274138715,1136.41213106726,0.0716019347131734,0.05,0.0,27.1566350165143,-1.65619069345299,0.455023433820149,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
24,882.745461617203,22.5445819501878,2.08404118799445,0.14,15.52617764939,15.52617764939,15.52617764939,15.52617764939,543.672330784181,543.672330784181,543.672330784181,543.672330784181,0.942944894579328,15.9794649616406,2.37116773558181,320.249792919784,0.202497929197842,0.0119835239407119,102.523352394071,15.3462853458533,0.0163189810735655,15.5246452914528,1136.41213106726,0.0716019347131734,0.05,0.0,27.1565413153348,-1.65619640787253,0.455023433823301,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
25,882.745461619088,22.544581950223,2.08404118800216,0.14,15.5481725264441,15.5481725264441,15.5481725264441,15.5481725264441,543.672330783344,543.672330783344,543.672330783344,543.672330783344,0.942944894580307,16.0190818606352,2.37116773558318,320.249792919859,0.20249792919859,0.0119835239408232,102.523352394082,15.3462853458565,0.0163189810736019,15.5459109695917,1136.41213106726,0.0716019347131734,0.05,0.0,27.1564476141553,-1.65620212241176,0.455023433824272,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
26,882.74546161967,22.5445819502338,2.08404118800453,0.14,15.570165627034,15.570165627034,15.570165627034,15.570165627034,543.672330783086,543.672330783086,543.672330783086,543.672330783086,0.942944894580608,16.0586376041824,2.37116773558361,320.249792919882,0.202497929198821,0.0119835239408576,102.523352394086,15.3462853458575,0.0163189810736132,15.5671247022656,1136.41213106726,0.0716019347131734,0.05,0.0,27.1563539129757,-1.65620783701517,0.455023433824572,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
27,882.745461619849,22.5445819502372,2.08404118800527,0.14,15.5921568334438,15.5921568334438,15.5921568334438,15.5921568334438,543.672330783006,543.672330783006,543.672330783006,543.672330783006,0.942944894580702,16.0981322233511,2.37116773558374,320.249792919889,0.202497929198892,0.0119835239408682,102.523352394087,15.3462853458578,0.0163189810736166,15.5882867414353,1136.41213106726,0.0716019347131734,0.05,0.0,27.1562602117962,-1.65621355166565,0.455023433824664,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
28,882.745461619904,22.5445819502382,2.08404118800549,0.14,15.6141460288252,15.6141460288252,15.6141460288252,15.6141460288252,543.672330782982,543.672330782982,543.672330782982,543.672330782982,0.94294489458073,16.1375657499419,2.37116773558378,320.249792919891,0.202497929198914,0.0119835239408715,102.523352394087,15.346285345858,0.0163189810736177,15.609397337064,1136.41213106726,0.0716019347131734,0.05,0.0,27.1561665106167,-1.65621926635792,0.455023433824693,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
29,882.745461619921,22.5445819502385,2.08404118800556,0.14,15.6361330971901,15.6361330971901,15.6361330971901,15.6361330971901,543.672330782974,543.672330782974,543.672330782974,543.672330782974,0.942944894580739,16.1769382164781,2.37116773558379,320.249792919892,0.202497929198921,0.0119835239408725,102.523352394087,15.346285345858,0.016318981073618,15.6304567371355,1136.41213106726,0.0716019347131734,0.05,0.0,27.1560728094371,-1.65622498109035,0.455023433824702,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
30,882.745461619927,22.5445819502386,2.08404118800558,0.14,15.6581179234043,15.6581179234043,15.6581179234043,15.6581179234043,543.672330782972,543.672330782972,543.672330782972,543.672330782972,0.942944894580742,16.2162496561968,2.37116773558379,320.249792919892,0.202497929198923,0.0119835239408727,102.523352394087,15.346285345858,0.0163189810736181,15.6514651876722,1136.41213106726,0.0716019347131734,0.05,0.0,27.1559791082576,-1.65623069586245,0.455023433824704,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
31,882.745461619928,22.5445819502387,2.08404118800559,0.14,15.680100393181,15.680100393181,15.680100393181,15.680100393181,543.672330782971,543.672330782971,543.672330782971,543.672330782971,0.942944894580743,16.2555001030398,2.3711677355838,320.249792919892,0.202497929198924,0.011983523940873,102.523352394087,15.346285345858,0.0163189810736182,15.6724229327535,1136.41213106726,0.0716019347131734,0.05,0.0,27.1558854070781,-1.65623641067405,0.455023433824705,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
32,882.745461619929,22.5445819502387,2.08404118800559,0.14,15.7020803930739,15.7020803930739,15.7020803930739,15.7020803930739,543.672330782971,543.672330782971,543.672330782971,543.672330782971,0.942944894580743,16.2946895916451,2.3711677355838,320.249792919892,0.202497929198924,0.011983523940873,102.523352394087,15.346285345858,0.0163189810736182,15.6933302145335,1136.41213106726,0.0716019347131734,0.05,0.0,27.1557917058985,-1.65624212552511,0.455023433824705,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
33,882.745461619929,22.5445819502387,2.08404118800559,0.14,15.7240578104712,15.7240578104712,15.7240578104712,15.7240578104712,543.672330782971,543.672330782971,543.672330782971,543.672330782971,0.942944894580743,16.3338181573381,2.3711677355838,320.249792919892,0.202497929198924,0.011983523940873,102.523352394087,15.346285345858,0.0163189810736182,15.7141872732584,1136.41213106726,0.0716019347131734,0.05,0.0,27.155698004719,-1.65624784041562,0.455023433824705,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
34,882.745461619929,22.5445819502387,2.08404118800559,0.14,15.7460325335887,15.7460325335887,15.7460325335887,15.7460325335887,543.672330782971,543.672330782971,543.672330782971,543.672330782971,0.942944894580743,16.3728858361229,2.3711677355838,320.249792919892,0.202497929198924,0.011983523940873,102.523352394087,15.346285345858,0.0163189810736182,15.7349943472847,1136.41213106726,0.0716019347131734,0.05,0.0,27.1556043035395,-1.65625355534556,0.455023433824705,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
35,882.745461619929,22.5445819502387,2.08404118800559,0.14,15.7680044514636,15.7680044514636,15.7680044514636,15.7680044514636,543.672330782971,543.672330782971,543.672330782971,543.672330782971,0.942944894580743,16.4118926646739,2.3711677355838,320.249792919892,0.202497929198924,0.011983523940873,102.523352394087,15.346285345858,0.0163189810736182,15.7557516730958,1136.41213106726,0.0716019347131734,0.05,0.0,27.1555106023599,-1.65625927031495,0.455023433824705,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
36,882.745461619929,22.5445819502387,2.08404118800559,0.14,15.7899734539484,15.7899734539484,15.7899734539484,15.7899734539484,543.672330782971,543.672330782971,543.672330782971,543.672330782971,0.942944894580743,16.4508386803275,2.3711677355838,320.249792919892,0.202497929198924,0.011983523940873,102.523352394087,15.346285345858,0.0163189810736182,15.7764594853196,1136.41213106726,0.0716019347131734,0.05,0.0,27.1554169011804,-1.65626498532377,0.455023433824705,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
37,882.745461619929,22.5445819502387,2.08404118800559,0.14,15.8119394317044,15.8119394317044,15.8119394317044,15.8119394317044,543.672330782971,543.672330782971,543.672330782971,543.672330782971,0.942944894580743,16.4897239210732,2.3711677355838,320.249792919892,0.202497929198924,0.011983523940873,102.523352394087,15.346285345858,0.0163189810736182,15.7971180167458,1136.41213106726,0.0716019347131734,0.05,0.0,27.1553232000009,-1.65627070037204,0.455023433824705,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
38,882.745461619929,22.5445819502387,2.08404118800559,0.14,15.8339022761954,15.8339022761954,15.8339022761954,15.8339022761954,543.672330782971,543.672330782971,543.672330782971,543.672330782971,0.942944894580743,16.528548425546,2.3711677355838,320.249792919892,0.202497929198924,0.011983523940873,102.523352394087,15.346285345858,0.0163189810736182,15.8177274983419,1136.41213106726,0.0716019347131734,0.05,0.0,27.1552294988214,-1.65627641545974,0.455023433824705,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
39,882.745461619929,22.5445819502387,2.08404118800559,0.14,15.8558618796817,15.8558618796817,15.8558618796817,15.8558618796817,543.672330782971,543.672330782971,543.672330782971,543.672330782971,0.942944894580743,16.5673122330179,2.3711677355838,320.249792919892,0.202497929198924,0.011983523940873,102.523352394087,15.346285345858,0.0163189810736182,15.8382881592708,1136.41213106726,0.0716019347131734,0.05,0.0,27.1551357976418,-1.65628213058689,0.455023433824705,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
40,882.745461619929,22.5445819502387,2.08404118800559,0.14,15.8778181352143,15.8778181352143,15.8778181352143,15.8778181352143,543.672330782971,543.672330782971,543.672330782971,543.672330782971,0.942944894580743,16.6060153833898,2.3711677355838,320.249792919892,0.202497929198924,0.011983523940873,102.523352394087,15.346285345858,0.0163189810736182,15.8588002269069,1136.41213106726,0.0716019347131734,0.05,0.0,27.1550420964623,-1.65628784575348,0.455023433824705,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
41,882.745461619929,22.5445819502387,2.08404118800559,0.14,15.8997709366281,15.8997709366281,15.8997709366281,15.8997709366281,543.672330782971,543.672330782971,543.672330782971,543.672330782971,0.942944894580743,16.6446579171835,2.3711677355838,320.249792919892,0.202497929198924,0.011983523940873,102.523352394087,15.346285345858,0.0163189810736182,15.8792639268526,1136.41213106726,0.0716019347131734,0.05,0.0,27.1549483952828,-1.65629356095951,0.455023433824705,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
42,882.745461619929,22.5445819502387,2.08404118800559,0.14,15.9217201785367,15.9217201785367,15.9217201785367,15.9217201785367,543.672330782971,543.672330782971,543.672330782971,543.672330782971,0.942944894580743,16.6832398755337,2.3711677355838,320.249792919892,0.202497929198924,0.011983523940873,102.523352394087,15.346285345858,0.0163189810736182,15.8996794829545,1136.41213106726,0.0716019347131734,0.05,0.0,27.1548546941032,-1.65629927620498,0.455023433824705,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
43,882.745461619929,22.5445819502387,2.08404118800559,0.14,15.9436657563259,15.9436657563259,15.9436657563259,15.9436657563259,543.672330782971,543.672330782971,543.672330782971,543.672330782971,0.942944894580743,16.7217613001805,2.3711677355838,320.249792919892,0.202497929198924,0.011983523940873,102.523352394087,15.346285345858,0.0163189810736182,15.9200471173195,1136.41213106726,0.0716019347131734,0.05,0.0,27.1547609929237,-1.65630499148989,0.455023433824705,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
44,882.745461619929,22.5445819502387,2.08404118800559,0.14,15.965607566148,15.965607566148,15.965607566148,15.965607566148,543.672330782971,543.672330782971,543.672330782971,543.672330782971,0.942944894580743,16.760222233461,2.3711677355838,320.249792919892,0.202497929198924,0.011983523940873,102.523352394087,15.346285345858,0.0163189810736182,15.9403670503306,1136.41213106726,0.0716019347131734,0.05,0.0,27.1546672917442,-1.65631070681425,0.455023433824705,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
45,882.745461619929,22.5445819502387,2.08404118800559,0.14,15.9875455049162,15.9875455049162,15.9875455049162,15.9875455049162,543.672330782971,543.672330782971,543.672330782971,543.672330782971,0.942944894580743,16.7986227183022,2.3711677355838,320.249792919892,0.202497929198924,0.011983523940873,102.523352394087,15.346285345858,0.0163189810736182,15.9606395006631,1136.41213106726,0.0716019347131734,0.05,0.0,27.1545735905646,-1.65631642217805,0.455023433824705,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
46,882.745461619929,22.5445819502387,2.08404118800559,0.14,16.0094794702984,16.0094794702984,16.0094794702984,16.0094794702984,543.672330782971,543.672330782971,543.672330782971,543.672330782971,0.942944894580743,16.8369627982131,2.3711677355838,320.249792919892,0.202497929198924,0.011983523940873,102.523352394087,15.346285345858,0.0163189810736182,15.9808646852996,1136.41213106726,0.0716019347131734,0.05,0.0,27.1544798893851,-1.65632213758129,0.455023433824705,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
47,882.745461619929,22.5445819502387,2.08404118800559,0.14,16.0314093607116,16.0314093607116,16.0314093607116,16.0314093607116,543.672330782971,543.672330782971,543.672330782971,543.672330782971,0.942944894580743,16.875242517277,2.3711677355838,320.249792919892,0.202497929198924,0.011983523940873,102.523352394087,15.346285345858,0.0163189810736182,16.001042819546,1136.41213106726,0.0716019347131734,0.05,0.0,27.1543861882056,-1.65632785302398,0.455023433824705,0.0,101.325,15.0,1.22501226599069,0.14,IDLE,UNIT-healthy-0001,high_throttle_climb_heavy-M001,SIMULATED
