t,rpm,torque,power,engine_load,cht_c1,cht_c2,cht_c3,cht_c4,egt_c1,egt_c2,egt_c3,egt_c4,oil_pressure,oil_temperature,fuel_flow,rail_pressure,injection_timing,boost_pressure,map,intake_temperature,air_mass_flow,coolant_temperature,vibration_rms_x,vibration_order_1x,vibration_rms_x_bearing_proxy,vibration_order_1x_bearing_proxy,battery_voltage,battery_current,alternator_power,altitude,ambient_pressure,ambient_temperature,air_density,throttle,engine_state,engine_id,mission_id,data_origin
10,948.979252997678,23.7809460559567,2.36327610328858,0.14,15.2337723657467,15.2337723657467,15.2337723657467,15.2337723657467,610.505193444596,610.505193444596,610.505193444596,610.505193444596,0.977320232305795,15.4281644510949,2.4208994739957,322.96300667163,0.2296300667163,0.015898354972494,102.914835497249,50.7180586298425,0.0156870599482927,16.8270445987659,1218.32638472912,0.0142319461361944,0.05,0.0,27.1584017156724,-0.398971806683383,0.489164563400865,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
11,948.995116356114,23.7812421719808,2.36334503593992,0.14,15.2601624996449,15.2601624996449,15.2601624996449,15.2601624996449,610.498533978285,610.498533978285,610.498533978285,610.498533978285,0.977328465388823,15.4737977739504,2.4209117509009,322.963676462574,0.229636764625741,0.0158992925961236,102.914929259612,50.7180888246957,0.0156873350064927,17.003526624803,1218.32638472912,0.0142319461361944,0.05,0.0,27.1583791521372,-0.398671052848833,0.48917274038975,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
12,948.999455015065,23.7813231602812,2.36336388932357,0.14,15.2869042612388,15.2869042612388,15.2869042612388,15.2869042612388,610.496712645354,610.496712645354,610.496712645354,610.496712645354,0.977330717152819,15.5198644415047,2.42091510868853,322.963859653346,0.229638596533465,0.0158995490379843,102.914954903798,50.7180970830425,0.0156874102355122,17.1787377283982,1218.32638472912,0.0142319461361944,0.05,0.0,27.158356598161,-0.398589036453099,0.489174976811889,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
13,949.000641633225,23.7813453104869,2.36336904571482,0.14,15.3139938008331,15.3139938008331,15.3139938008331,15.3139938008331,610.496214516205,610.496214516205,610.496214516205,610.496214516205,0.977331333007644,15.5663587814264,2.42091602704181,322.963909755933,0.229639097559335,0.0158996191745339,102.914961917453,50.7180993416905,0.0156874308105669,17.3526893482104,1218.32638472912,0.0142319461361944,0.05,0.0,27.1583340467991,-0.398566845470448,0.489175588470735,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
14,949.000966170907,23.7813513685236,2.36337045597842,0.14,15.3414273383525,15.3414273383525,15.3414273383525,15.3414273383525,610.49607827913,610.49607827913,610.49607827913,610.49607827913,0.977331501442701,15.6132751927118,2.42091627820976,322.9639234589,0.229639234588996,0.0158996383567392,102.914963835674,50.7180999594261,0.0156874364378034,17.5253928489836,1218.32638472912,0.0142319461361944,0.05,0.0,27.1583114961523,-0.398561016701419,0.4891757557582,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
15,949.001054931236,23.7813530253831,2.36337084168243,0.14,15.3692011384606,15.3692011384606,15.3692011384606,15.3692011384606,610.496041018613,610.496041018613,610.496041018613,610.496041018613,0.977331547509312,15.6606081346201,2.42091634690364,322.963927206631,0.229639272066309,0.0158996436030294,102.914964360303,50.7181001283755,0.01568743797684,17.6968594972695,1218.32638472912,0.0142319461361944,0.05,0.0,27.158288945701,-0.39855966297048,0.489175801510946,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
16,949.001079206982,23.7813534785303,2.36337094717159,0.14,15.3973115035114,15.3973115035114,15.3973115035114,15.3973115035114,610.496030827949,610.496030827949,610.496030827949,610.496030827949,0.977331560108424,15.7083521232535,2.42091636569126,322.963928231627,0.229639282316268,0.0158996450378778,102.914964503788,50.7181001745827,0.0156874383977629,17.8671004555313,1218.32638472912,0.0142319461361944,0.05,0.0,27.1582663953033,-0.398559533153947,0.489175814024217,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
17,949.001085847992,23.7813536024959,2.3633709760298,0.14,15.4257547713813,15.4257547713813,15.4257547713813,15.4257547713813,610.496028040133,610.496028040133,610.496028040133,610.496028040133,0.977331563555108,15.7565017302313,2.42091637083091,322.96392851203,0.229639285120305,0.0158996454304027,102.91496454304,50.7181001872234,0.015687438512913,18.0361267812691,1218.32638472912,0.0142319461361944,0.05,0.0,27.1582438449201,-0.398559738044544,0.489175817447419,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
18,949.001087663167,23.7813536363791,2.36337098391756,0.14,15.4545273146371,15.4545273146371,15.4545273146371,15.4545273146371,610.496027278145,610.496027278145,610.496027278145,610.496027278145,0.977331564497184,15.8050515819414,2.42091637223572,322.963928588673,0.229639285886727,0.0158996455376911,102.914964553769,50.7181001906785,0.0156874385443868,18.2039494275107,1218.32638472912,0.0142319461361944,0.05,0.0,27.158221294541,-0.398560034529946,0.489175818383076,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
19,949.001088159232,23.781353645639,2.36337098607319,0.14,15.4836255400728,15.4836255400728,15.4836255400728,15.4836255400728,610.496027069903,610.496027069903,610.496027069903,610.496027069903,0.977331564754642,15.8539963589526,2.42091637261964,322.963928609618,0.229639286096181,0.0158996455670116,102.914964556701,50.7181001916227,0.0156874385529882,18.3705792436694,1218.32638472912,0.0142319461361944,0.05,0.0,27.158198744163,-0.398560356052588,0.489175818638779,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
20,949.001088294801,23.7813536481696,2.3633709866623,0.14,15.513045888349,15.513045888349,15.513045888349,15.513045888349,610.496027012992,610.496027012992,610.496027012992,610.496027012992,0.977331564825002,15.903330795475,2.42091637272456,322.963928615342,0.229639286153422,0.0158996455750246,102.914964557502,50.7181001918808,0.0156874385553388,18.5360269764949,1218.32638472912,0.0142319461361944,0.05,0.0,27.1581761937852,-0.398560684417998,0.48917581870866,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
21,949.00108833185,23.7813536488612,2.3633709868233,0.14,15.5427848336626,15.5427848336626,15.5427848336626,15.5427848336626,610.49602699744,610.49602699744,610.49602699744,610.49602699744,0.97733156484423,15.9530496788371,2.42091637275323,322.963928616907,0.229639286169065,0.0158996455772145,102.914964557721,50.7181001919513,0.0156874385559812,18.7003032710432,1218.32638472912,0.0142319461361944,0.05,0.0,27.1581536434075,-0.398561014653875,0.489175818727758,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
22,949.001088341975,23.7813536490502,2.36337098686729,0.14,15.572838883427,15.572838883427,15.572838883427,15.572838883427,610.49602699319,610.49602699319,610.49602699319,610.49602699319,0.977331564849485,16.0031478489709,2.42091637276106,322.963928617334,0.22963928617334,0.0158996455778129,102.914964557781,50.7181001919706,0.0156874385561568,18.8634186716446,1218.32638472912,0.0142319461361944,0.05,0.0,27.1581310930299,-0.398561345401319,0.489175818732977,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
23,949.001088344742,23.7813536491019,2.36337098687932,0.14,15.6032045779572,15.6032045779572,15.6032045779572,15.6032045779572,610.496026992028,610.496026992028,610.496026992028,610.496026992028,0.977331564850921,16.0536201979031,2.42091637276321,322.963928617451,0.229639286174509,0.0158996455779763,102.914964557798,50.7181001919758,0.0156874385562048,19.0253836228646,1218.32638472912,0.0142319461361944,0.05,0.0,27.1581085426523,-0.398561676288959,0.489175818734403,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
24,949.001088345498,23.781353649116,2.3633709868826,0.14,15.6338784901591,15.6338784901591,15.6338784901591,15.6338784901591,610.496026991711,610.496026991711,610.496026991711,610.496026991711,0.977331564851313,16.1044616692511,2.42091637276379,322.963928617483,0.229639286174828,0.015899645578021,102.914964557802,50.7181001919772,0.0156874385562179,19.1862084704558,1218.32638472912,0.0142319461361944,0.05,0.0,27.1580859922746,-0.398562007215324,0.489175818734793,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
25,949.001088345705,23.7813536491198,2.3633709868835,0.14,15.6648572252208,15.6648572252208,15.6648572252208,15.6648572252208,610.496026991624,610.496026991624,610.496026991624,610.496026991624,0.977331564851421,16.1556672577243,2.42091637276395,322.963928617491,0.229639286174915,0.0158996455780332,102.914964557803,50.7181001919777,0.0156874385562214,19.3459034623017,1218.32638472912,0.0142319461361944,0.05,0.0,27.158063441897,-0.398562338152657,0.489175818734899,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
26,949.001088345761,23.7813536491209,2.36337098688375,0.14,15.6961374203083,15.6961374203083,15.6961374203083,15.6961374203083,610.4960269916,610.4960269916,610.4960269916,610.4960269916,0.97733156485145,16.2072320086294,2.420916372764,322.963928617494,0.229639286174939,0.0158996455780366,102.914964557804,50.7181001919777,0.0156874385562224,19.5044787493509,1218.32638472912,0.0142319461361944,0.05,0.0,27.1580408915193,-0.398562669093393,0.489175818734929,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
27,949.001088345777,23.7813536491212,2.36337098688381,0.14,15.7277157442627,15.7277157442627,15.7277157442627,15.7277157442627,610.496026991593,610.496026991593,610.496026991593,610.496026991593,0.977331564851458,16.2591510173816,2.42091637276401,322.963928617495,0.229639286174946,0.0158996455780377,102.914964557804,50.7181001919778,0.0156874385562227,19.6619443865421,1218.32638472912,0.0142319461361944,0.05,0.0,27.1580183411417,-0.398563000035457,0.489175818734937,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
28,949.001088345781,23.7813536491212,2.36337098688383,0.14,15.7595888973012,15.7595888973012,15.7595888973012,15.7595888973012,610.496026991592,610.496026991592,610.496026991592,610.496026991592,0.97733156485146,16.3114194290195,2.42091637276401,322.963928617495,0.229639286174947,0.0158996455780377,102.914964557804,50.7181001919778,0.0156874385562228,19.8183103337213,1218.32638472912,0.0142319461361944,0.05,0.0,27.1579957907641,-0.398563330978291,0.489175818734939,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
29,949.001088345782,23.7813536491213,2.36337098688384,0.14,15.7917536107207,15.7917536107207,15.7917536107207,15.7917536107207,610.496026991591,610.496026991591,610.496026991591,610.496026991591,0.977331564851461,16.364032437725,2.42091637276401,322.963928617495,0.229639286174948,0.0158996455780379,102.914964557804,50.7181001919778,0.0156874385562228,19.9735864565488,1218.32638472912,0.0142319461361944,0.05,0.0,27.1579732403864,-0.398563661921727,0.489175818734939,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
30,949.001088345782,23.7813536491213,2.36337098688384,0.14,15.8242066466042,15.8242066466042,15.8242066466042,15.8242066466042,610.496026991591,610.496026991591,610.496026991591,610.496026991591,0.977331564851461,16.4169852863483,2.42091637276401,322.963928617495,0.229639286174948,0.0158996455780379,102.914964557804,50.7181001919778,0.0156874385562228,20.1277825273991,1218.32638472912,0.0142319461361944,0.05,0.0,27.1579506900088,-0.398563992865736,0.489175818734939,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
31,949.001088345782,23.7813536491213,2.36337098688384,0.14,15.8569447975298,15.8569447975298,15.8569447975298,15.8569447975298,610.496026991591,610.496026991591,610.496026991591,610.496026991591,0.977331564851461,16.4702732659363,2.42091637276401,322.963928617495,0.229639286174948,0.0158996455780379,102.914964557804,50.7181001919778,0.0156874385562228,20.2809082262509,1218.32638472912,0.0142319461361944,0.05,0.0,27.1579281396312,-0.398564323810295,0.489175818734939,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
32,949.001088345782,23.7813536491213,2.36337098688384,0.14,15.8899648862829,15.8899648862829,15.8899648862829,15.8899648862829,610.496026991591,610.496026991591,610.496026991591,610.496026991591,0.977331564851461,16.5238917152668,2.42091637276401,322.963928617495,0.229639286174948,0.0158996455780379,102.914964557804,50.7181001919778,0.0156874385562228,20.4329731415692,1218.32638472912,0.0142319461361944,0.05,0.0,27.1579055892535,-0.398564654755404,0.489175818734939,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
33,949.001088345782,23.7813536491213,2.36337098688384,0.14,15.9232637655709,15.9232637655709,15.9232637655709,15.9232637655709,610.496026991591,610.496026991591,610.496026991591,610.496026991591,0.977331564851461,16.5778360203861,2.42091637276401,322.963928617495,0.229639286174948,0.0158996455780379,102.914964557804,50.7181001919778,0.0156874385562228,20.583986771179,1218.32638472912,0.0142319461361944,0.05,0.0,27.1578830388759,-0.398564985701062,0.489175818734939,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
34,949.001088345782,23.7813536491213,2.36337098688384,0.14,15.9568383177402,15.9568383177402,15.9568383177402,15.9568383177402,610.496026991591,610.496026991591,610.496026991591,610.496026991591,0.977331564851461,16.6321016141521,2.42091637276401,322.963928617495,0.229639286174948,0.0158996455780379,102.914964557804,50.7181001919778,0.0156874385562228,20.7339585231303,1218.32638472912,0.0142319461361944,0.05,0.0,27.1578604884983,-0.39856531664727,0.489175818734939,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
35,949.001088345782,23.7813536491213,2.36337098688384,0.14,15.9906854544971,15.9906854544971,15.9906854544971,15.9906854544971,610.496026991591,610.496026991591,610.496026991591,610.496026991591,0.977331564851461,16.6866839757806,2.42091637276401,322.963928617495,0.229639286174948,0.0158996455780379,102.914964557804,50.7181001919778,0.0156874385562228,20.8828977165551,1218.32638472912,0.0142319461361944,0.05,0.0,27.1578379381206,-0.398565647594027,0.489175818734939,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
36,949.001088345782,23.7813536491213,2.36337098688384,0.14,16.0248021166298,16.0248021166298,16.0248021166298,16.0248021166298,610.496026991591,610.496026991591,610.496026991591,610.496026991591,0.977331564851461,16.7415786303968,2.42091637276401,322.963928617495,0.229639286174948,0.0158996455780379,102.914964557804,50.7181001919778,0.0156874385562228,21.0308135825162,1218.32638472912,0.0142319461361944,0.05,0.0,27.157815387743,-0.398565978541334,0.489175818734939,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
37,949.001088345782,23.7813536491213,2.36337098688384,0.14,16.0591852737341,16.0591852737341,16.0591852737341,16.0591852737341,610.496026991591,610.496026991591,610.496026991591,610.496026991591,0.977331564851461,16.7967811485909,2.42091637276401,322.963928617495,0.229639286174948,0.0158996455780379,102.914964557804,50.7181001919778,0.0156874385562228,21.1777152648479,1218.32638472912,0.0142319461361944,0.05,0.0,27.1577928373654,-0.398566309489191,0.489175818734939,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
38,949.001088345782,23.7813536491213,2.36337098688384,0.14,16.0938319239418,16.0938319239418,16.0938319239418,16.0938319239418,610.496026991591,610.496026991591,610.496026991591,610.496026991591,0.977331564851461,16.8522871459781,2.42091637276401,322.963928617495,0.229639286174948,0.0158996455780379,102.914964557804,50.7181001919778,0.0156874385562228,21.3236118209882,1218.32638472912,0.0142319461361944,0.05,0.0,27.1577702869877,-0.398566640437597,0.489175818734939,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
39,949.001088345782,23.7813536491213,2.36337098688384,0.14,16.1287390936506,16.1287390936506,16.1287390936506,16.1287390936506,610.496026991591,610.496026991591,610.496026991591,610.496026991591,0.977331564851461,16.9080922827619,2.42091637276401,322.963928617495,0.229639286174948,0.0158996455780379,102.914964557804,50.7181001919778,0.0156874385562228,21.4685122228039,1218.32638472912,0.0142319461361944,0.05,0.0,27.1577477366101,-0.398566971386553,0.489175818734939,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
40,949.001088345782,23.7813536491213,2.36337098688384,0.14,16.163903837258,16.163903837258,16.163903837258,16.163903837258,610.496026991591,610.496026991591,610.496026991591,610.496026991591,0.977331564851461,16.9641922633032,2.42091637276401,322.963928617495,0.229639286174948,0.0158996455780379,102.914964557804,50.7181001919778,0.0156874385562228,21.6124253574071,1218.32638472912,0.0142319461361944,0.05,0.0,27.1577251862324,-0.398567302336058,0.489175818734939,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
41,949.001088345782,23.7813536491213,2.36337098688384,0.14,16.1993232368963,16.1993232368963,16.1993232368963,16.1993232368963,610.496026991591,610.496026991591,610.496026991591,610.496026991591,0.977331564851461,17.0205828356923,2.42091637276401,322.963928617495,0.229639286174948,0.0158996455780379,102.914964557804,50.7181001919778,0.0156874385562228,21.755360027964,1218.32638472912,0.0142319461361944,0.05,0.0,27.1577026358548,-0.398567633286113,0.489175818734939,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
42,949.001088345782,23.7813536491213,2.36337098688384,0.14,16.2349944021716,16.2349944021716,16.2349944021716,16.2349944021716,610.496026991591,610.496026991591,610.496026991591,610.496026991591,0.977331564851461,17.077259791325,2.42091637276401,322.963928617495,0.229639286174948,0.0158996455780379,102.914964557804,50.7181001919778,0.0156874385562228,21.8973249544965,1218.32638472912,0.0142319461361944,0.05,0.0,27.1576800854772,-0.398567964236718,0.489175818734939,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
43,949.001088345782,23.7813536491213,2.36337098688384,0.14,16.2709144699039,16.2709144699039,16.2709144699039,16.2709144699039,610.496026991591,610.496026991591,610.496026991591,610.496026991591,0.977331564851461,17.1342189644838,2.42091637276401,322.963928617495,0.229639286174948,0.0158996455780379,102.914964557804,50.7181001919778,0.0156874385562228,22.038328774675,1218.32638472912,0.0142319461361944,0.05,0.0,27.1576575350995,-0.398568295187872,0.489175818734939,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
44,949.001088345782,23.7813536491213,2.36337098688384,0.14,16.3070806038706,16.3070806038706,16.3070806038706,16.3070806038706,610.496026991591,610.496026991591,610.496026991591,610.496026991591,0.977331564851461,17.1914562319219,2.42091637276401,322.963928617495,0.229639286174948,0.0158996455780379,102.914964557804,50.7181001919778,0.0156874385562228,22.1783800446053,1218.32638472912,0.0142319461361944,0.05,0.0,27.1576349847219,-0.398568626139576,0.489175818734939,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
45,949.001088345782,23.7813536491213,2.36337098688384,0.14,16.3434899945523,16.3434899945523,16.3434899945523,16.3434899945523,610.496026991591,610.496026991591,610.496026991591,610.496026991591,0.977331564851461,17.248967512452,2.42091637276401,322.963928617495,0.229639286174948,0.0158996455780379,102.914964557804,50.7181001919778,0.0156874385562228,22.3174872396062,1218.32638472912,0.0142319461361944,0.05,0.0,27.1576124343443,-0.398568957091829,0.489175818734939,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
46,949.001088345782,23.7813536491213,2.36337098688384,0.14,16.3801398588803,16.3801398588803,16.3801398588803,16.3801398588803,610.496026991591,610.496026991591,610.496026991591,610.496026991591,0.977331564851461,17.3067487665387,2.42091637276401,322.963928617495,0.229639286174948,0.0158996455780379,102.914964557804,50.7181001919778,0.0156874385562228,22.455658754981,1218.32638472912,0.0142319461361944,0.05,0.0,27.1575898839666,-0.398569288044632,0.489175818734939,0.0,101.325,50.2032243475426,1.09164609432138,0.14,IDLE,UNIT-misfire-0064,hot_day_ground_ops-M001,SIMULATED
